Customer ID,Referred a Friend,Number of Referrals,Satisfaction Score,Customer Status,Churn Reason,Churn Category
5269-NRGDP,Yes,1,3,Stayed,,
6195-MELTI,No,0,5,Stayed,,
2121-JAFOM,Yes,1,3,Stayed,,
1227-UDMZR,Yes,4,4,Stayed,,
5198-HQAEN,Yes,5,4,Stayed,,
2167-FQSTQ,Yes,8,3,Stayed,,
2819-GWENI,Yes,9,4,Stayed,,
3572-UUHRS,No,0,4,Stayed,,
2692-PFYTJ,No,0,4,Joined,,
5955-EPOAZ,No,0,3,Stayed,,
6821-JPCDC,Yes,4,5,Stayed,,
8815-LMFLX,Yes,8,3,Stayed,,
9135-HSWOC,Yes,3,5,Stayed,,
8582-KRHPJ,No,0,3,Stayed,,
5811-IWXYM,Yes,1,5,Stayed,,
1506-YJTYT,Yes,9,3,Stayed,,
4123-DVHPH,Yes,3,3,Stayed,,
2228-BZDEE,No,0,5,Stayed,,
2789-CZANW,Yes,7,3,Stayed,,
7596-LDUXP,No,0,4,Stayed,,
2192-OZITF,No,0,3,Stayed,,
5651-CPDND,No,0,4,Stayed,,
1131-ALZWV,No,0,5,Stayed,,
7729-XBTWX,Yes,7,4,Stayed,,
9134-WYRVP,No,0,3,Stayed,,
3284-SVCRO,Yes,6,3,Stayed,,
9732-OUYRN,Yes,3,3,Stayed,,
0559-CKHUS,Yes,6,3,Stayed,,
2931-SVLTV,Yes,6,3,Stayed,,
7504-UWHNB,No,0,4,Stayed,,
2582-FFFZR,No,0,4,Stayed,,
8908-NMQTX,No,0,3,Stayed,,
1431-AIDJQ,Yes,1,4,Stayed,,
6288-LBEAR,No,0,5,Stayed,,
8413-YNHNV,No,0,3,Stayed,,
5808-TOTXO,No,0,3,Joined,,
4369-NYSCF,No,0,3,Stayed,,
6333-YDVLT,No,0,4,Stayed,,
5324-KTGCG,Yes,5,4,Stayed,,
7394-LWLYN,No,0,3,Joined,,
6873-UDNLD,No,0,3,Stayed,,
2700-LUEVA,No,0,3,Joined,,
0958-YHXGP,No,0,4,Stayed,,
1101-SSWAG,Yes,1,5,Stayed,,
5743-KHMNA,No,0,5,Stayed,,
4194-FJARJ,Yes,6,3,Stayed,,
5325-UWTWJ,Yes,4,4,Stayed,,
3969-GYXEL,No,0,4,Stayed,,
6992-TKNYO,Yes,2,4,Stayed,,
4468-YDOVK,No,0,5,Stayed,,
2200-DSAAL,No,0,3,Stayed,,
4302-ZYFEL,Yes,8,4,Stayed,,
9351-LZYGF,Yes,4,3,Stayed,,
4366-CTOUZ,No,0,4,Stayed,,
1518-OMDIK,Yes,6,4,Stayed,,
6671-NGWON,No,0,5,Stayed,,
0595-ITUDF,No,0,3,Stayed,,
1955-IBMMB,No,0,4,Stayed,,
0096-BXERS,Yes,10,3,Stayed,,
3806-YAZOV,No,0,4,Joined,,
7998-ZLXWN,Yes,3,4,Stayed,,
6253-WRFHY,Yes,1,3,Stayed,,
9133-AYJZG,No,0,5,Stayed,,
8680-CGLTP,No,0,3,Stayed,,
8430-TWCBX,No,0,3,Stayed,,
5018-GWURO,Yes,9,4,Stayed,,
6741-QRLUP,No,0,3,Stayed,,
4737-HOBAX,Yes,5,4,Stayed,,
8200-KLNYW,Yes,7,4,Stayed,,
3372-CDXFJ,Yes,8,5,Stayed,,
4781-ZXYGU,Yes,7,3,Joined,,
7632-YUTXB,Yes,7,4,Stayed,,
2718-YSKCS,Yes,6,5,Stayed,,
9896-UYMIE,No,0,3,Stayed,,
0853-NWIFK,No,0,3,Stayed,,
8212-CRQXP,Yes,1,3,Stayed,,
6980-CDGFC,Yes,5,5,Stayed,,
7691-XVTZH,Yes,5,4,Stayed,,
2520-SGTTA,Yes,4,4,Stayed,,
1088-CNNKB,Yes,9,3,Stayed,,
1930-BZLHI,No,0,5,Stayed,,
5868-YTYKS,No,0,3,Joined,,
3525-DVKFN,No,0,3,Stayed,,
1482-OXZSY,No,0,3,Stayed,,
0377-JBKKT,Yes,9,3,Stayed,,
5778-BVOFB,No,0,5,Stayed,,
3373-YZZYM,Yes,10,5,Joined,,
0228-MAUWC,No,0,4,Stayed,,
7663-YJHSN,Yes,10,3,Stayed,,
4915-BFSXL,Yes,9,3,Stayed,,
3086-RUCRN,No,0,3,Stayed,,
5215-LNLDJ,Yes,3,3,Stayed,,
0257-KXZGU,Yes,9,3,Stayed,,
1307-ATKGB,No,0,5,Stayed,,
3714-XPXBW,No,0,4,Stayed,,
1850-AKQEP,No,0,3,Stayed,,
2824-DXNKN,Yes,8,3,Stayed,,
0848-ZGQIJ,Yes,3,5,Stayed,,
3621-CHYVB,Yes,2,3,Stayed,,
8042-RNLKO,No,0,3,Stayed,,
5372-FBKBN,No,0,3,Stayed,,
0420-TXVSG,Yes,9,3,Stayed,,
6217-TOWGS,Yes,5,3,Stayed,,
1045-LTCYT,Yes,5,3,Stayed,,
1544-JJMYL,No,0,3,Stayed,,
4636-JGAAI,Yes,10,3,Stayed,,
6874-SGLHU,No,0,5,Stayed,,
5951-AOFIH,No,0,5,Stayed,,
3059-NGMXB,Yes,8,3,Stayed,,
8652-YHIYU,No,0,4,Stayed,,
5278-PNYOX,No,0,3,Stayed,,
3486-HOOGQ,Yes,3,3,Stayed,,
5061-PBXFW,Yes,3,3,Stayed,,
8630-FJLIB,No,0,4,Stayed,,
3891-NLXJB,No,0,3,Stayed,,
4749-OJKQU,No,0,5,Stayed,,
0577-WHMEV,Yes,2,3,Stayed,,
5453-AXEPF,Yes,7,5,Stayed,,
3639-XJHKQ,No,0,3,Stayed,,
3716-LRGXK,No,0,3,Stayed,,
2263-SFSQZ,Yes,7,4,Stayed,,
9950-MTGYX,Yes,8,3,Stayed,,
3397-AVTKU,No,0,5,Stayed,,
4825-FUREZ,Yes,10,5,Stayed,,
2672-OJQZP,No,0,5,Joined,,
3134-DSHVC,No,0,4,Stayed,,
7821-DPRQE,Yes,2,3,Stayed,,
2001-EWBQU,No,0,5,Stayed,,
6695-AMZUF,No,0,4,Stayed,,
8410-BGQXN,No,0,5,Stayed,,
1619-YWUBB,Yes,2,5,Stayed,,
7611-YKYTC,Yes,1,3,Stayed,,
0365-GXEZS,Yes,6,5,Stayed,,
0082-OQIQY,No,0,5,Stayed,,
3606-SBKRY,No,0,3,Stayed,,
0667-NSRGI,Yes,3,4,Stayed,,
6893-ODYYE,No,0,3,Stayed,,
8242-JSVBO,No,0,4,Stayed,,
9541-ZPSEA,Yes,8,3,Stayed,,
1139-WUOAH,No,0,4,Stayed,,
4693-VWVBO,No,0,4,Joined,,
6937-GCDGQ,Yes,1,3,Stayed,,
0988-JRWWP,No,0,4,Joined,,
5075-JSDKI,No,0,4,Stayed,,
8644-XYTSV,Yes,1,4,Stayed,,
3873-WOSBC,Yes,1,3,Stayed,,
7465-ZZRVX,No,0,5,Joined,,
7975-JMZNT,Yes,1,3,Stayed,,
7251-XFOIL,No,0,3,Stayed,,
4116-IQRFR,Yes,1,3,Stayed,,
8259-DZLIZ,Yes,10,4,Stayed,,
7853-WNZSY,No,0,5,Joined,,
3120-FAZKD,Yes,7,4,Stayed,,
8606-OEGQZ,No,0,4,Stayed,,
0225-ZORZP,No,0,5,Joined,,
9489-JMTTN,Yes,1,3,Stayed,,
0967-BMLBD,Yes,8,5,Stayed,,
2830-LEWOA,Yes,3,5,Stayed,,
5006-MXVRN,No,0,4,Stayed,,
8327-WKMIE,No,0,5,Stayed,,
6917-FIJHC,Yes,8,4,Stayed,,
7797-EJMDP,No,0,3,Stayed,,
3530-VWVGU,Yes,2,4,Stayed,,
6368-NWMCE,No,0,3,Stayed,,
3633-CDBUW,No,0,5,Stayed,,
3956-MGXOG,No,0,5,Stayed,,
9274-UARKJ,No,0,3,Stayed,,
4077-HWUYD,Yes,1,4,Stayed,,
0103-CSITQ,Yes,10,5,Stayed,,
8671-KKKOS,Yes,3,4,Stayed,,
7305-ZWMAJ,Yes,2,5,Stayed,,
6578-KRMAW,No,0,3,Stayed,,
4860-IJUDE,No,0,3,Stayed,,
9688-YGXVR,No,0,4,Stayed,,
1945-XISKS,Yes,4,4,Stayed,,
5360-LJCNJ,Yes,4,5,Stayed,,
2607-FBDFF,No,0,3,Joined,,
1100-DDVRV,Yes,1,5,Stayed,,
6728-WYQBC,No,0,3,Joined,,
7216-KAOID,Yes,8,4,Stayed,,
6145-NNPNO,No,0,4,Joined,,
5339-TJFEK,Yes,8,4,Stayed,,
2074-GUHPQ,No,0,4,Stayed,,
4625-XMOYM,Yes,8,4,Stayed,,
5827-MWCZK,Yes,4,5,Stayed,,
1385-TQOZW,No,0,4,Stayed,,
5914-XRFQB,No,0,3,Stayed,,
4329-YPDDQ,No,0,3,Stayed,,
4804-NCPET,Yes,3,3,Stayed,,
5944-UGLLK,No,0,4,Stayed,,
7787-BNTZM,No,0,5,Stayed,,
2252-ISRNH,Yes,9,3,Stayed,,
9415-TPKRV,Yes,1,4,Stayed,,
5322-TEUJK,Yes,5,4,Stayed,,
1866-DIOQZ,Yes,10,4,Stayed,,
8375-KVTHK,Yes,1,4,Stayed,,
2697-NQBPF,No,0,3,Stayed,,
3709-OIJEA,No,0,5,Stayed,,
1386-ZIKUV,No,0,5,Stayed,,
0599-XNYDO,No,0,5,Stayed,,
6377-WHAOX,Yes,5,3,Stayed,,
6855-VLGOS,Yes,5,5,Stayed,,
8746-OQQRW,No,0,5,Stayed,,
3181-MIZBN,Yes,2,4,Stayed,,
7766-CLTIC,No,0,3,Stayed,,
5650-YLIBA,No,0,3,Stayed,,
0825-CPPQH,Yes,2,4,Stayed,,
9084-OAYKL,No,0,4,Stayed,,
6122-LJADA,Yes,7,3,Stayed,,
2400-XIWIO,Yes,2,3,Stayed,,
7569-NMZYQ,Yes,1,4,Stayed,,
5201-USSQZ,Yes,1,4,Stayed,,
2105-PHWON,Yes,1,3,Stayed,,
1494-EJZDW,Yes,1,5,Stayed,,
8003-EWNDZ,No,0,4,Stayed,,
1897-RCFUM,Yes,1,3,Stayed,,
9256-JTBNZ,No,0,3,Stayed,,
2211-RMNHO,Yes,1,4,Stayed,,
2432-TFSMK,No,0,3,Stayed,,
4929-ROART,No,0,4,Stayed,,
1834-ABKHQ,Yes,2,4,Stayed,,
1741-WTPON,Yes,8,3,Stayed,,
3932-IJWDZ,No,0,5,Stayed,,
1240-HCBOH,No,0,3,Stayed,,
3594-KADLU,Yes,3,3,Joined,,
3796-ENZGF,Yes,2,4,Stayed,,
1734-ZMNTZ,Yes,1,4,Stayed,,
2853-CWQFQ,No,0,3,Joined,,
0813-TAXXS,No,0,5,Stayed,,
2519-TWKFS,Yes,2,4,Stayed,,
0626-QXNGV,Yes,7,5,Stayed,,
6723-CEGQI,No,0,5,Stayed,,
4732-RRJZC,Yes,9,3,Stayed,,
9499-XPZXM,Yes,7,3,Stayed,,
4338-EYCER,Yes,4,3,Stayed,,
3007-FDPEA,No,0,4,Joined,,
8513-OLYGY,Yes,8,3,Stayed,,
0311-QYWSS,No,0,3,Stayed,,
8705-DWKTI,No,0,3,Stayed,,
3680-CTHUH,No,0,3,Stayed,,
1202-KKGFU,Yes,4,4,Stayed,,
6112-KTHFQ,No,0,5,Stayed,,
1852-XEMDW,No,0,4,Stayed,,
1820-DJFPH,Yes,4,4,Stayed,,
9426-SXNHE,No,0,4,Joined,,
9068-FHQHD,Yes,1,5,Stayed,,
1269-FOYWN,Yes,2,3,Stayed,,
9895-VFOXH,No,0,5,Joined,,
1230-QAJDW,No,0,5,Joined,,
5701-ZIKJE,No,0,5,Stayed,,
5032-MIYKT,No,0,3,Joined,,
7396-VJUZB,Yes,8,5,Stayed,,
9717-QEBGU,No,0,4,Joined,,
5172-RKOCB,No,0,4,Stayed,,
6509-TSGWN,Yes,1,4,Stayed,,
3178-CIFOT,No,0,3,Stayed,,
4530-NDRKU,Yes,4,4,Stayed,,
5985-TBABQ,No,0,4,Stayed,,
9800-ONTFE,Yes,3,5,Stayed,,
6743-HHQPF,Yes,5,3,Stayed,,
8455-HIRAQ,No,0,3,Stayed,,
6616-AALSR,Yes,5,3,Stayed,,
9415-ZNBSX,Yes,3,3,Stayed,,
4018-KJYUY,No,0,5,Stayed,,
3884-UEBXB,Yes,5,3,Stayed,,
8780-RSYYU,No,0,4,Stayed,,
5537-UXXVS,No,0,3,Stayed,,
1791-PQHBB,No,0,4,Joined,,
8701-DGLVH,No,0,4,Stayed,,
8741-LQOBK,Yes,9,3,Stayed,,
8082-GHXOP,No,0,3,Stayed,,
0980-FEXWF,Yes,4,5,Stayed,,
3011-WQKSZ,No,0,3,Stayed,,
8218-FFJDS,Yes,6,3,Stayed,,
9360-OMDZZ,No,0,3,Stayed,,
0345-XMMUG,Yes,6,5,Stayed,,
2832-SCUCO,No,0,4,Joined,,
7036-ZZKBD,Yes,7,4,Stayed,,
0265-PSUAE,Yes,10,4,Stayed,,
0463-TXOAK,No,0,3,Stayed,,
0594-UFTUL,Yes,1,4,Stayed,,
9509-MPYOD,No,0,4,Stayed,,
9128-CPXKI,No,0,3,Stayed,,
0129-KPTWJ,Yes,9,3,Stayed,,
5855-EIBDE,Yes,10,4,Stayed,,
5365-LLFYV,No,0,3,Joined,,
1928-BXYIV,No,0,4,Joined,,
5760-FXFVO,No,0,3,Stayed,,
0961-ZWLVI,No,0,3,Stayed,,
5181-OABFK,Yes,7,3,Stayed,,
7816-VGHTO,Yes,7,5,Stayed,,
5871-DGTXZ,No,0,4,Stayed,,
7550-WIQVA,Yes,3,4,Stayed,,
7544-ZVIKX,Yes,2,5,Stayed,,
0016-QLJIS,Yes,3,3,Stayed,,
7508-DQAKK,No,0,3,Stayed,,
5176-OLSKT,Yes,5,4,Stayed,,
9356-AXGMP,Yes,9,3,Stayed,,
3556-BVQGL,Yes,2,5,Stayed,,
7581-EBBOU,No,0,3,Stayed,,
5073-RZGBK,Yes,6,3,Stayed,,
2192-CKRLV,Yes,2,3,Stayed,,
3154-HMWUU,Yes,9,5,Stayed,,
6119-SPUDB,No,0,3,Stayed,,
6522-OIQSX,Yes,4,4,Stayed,,
8748-HFWBO,Yes,2,5,Stayed,,
1052-QJIBV,Yes,1,3,Stayed,,
1319-YLZJG,Yes,9,4,Stayed,,
0723-FDLAY,No,0,5,Stayed,,
3050-RLLXC,Yes,10,4,Stayed,,
9298-WGMRW,Yes,4,3,Stayed,,
3088-LHEFH,No,0,3,Stayed,,
8544-JNBOX,No,0,5,Stayed,,
6681-ZSEXG,Yes,9,5,Stayed,,
6116-RFVHN,Yes,10,5,Stayed,,
8884-FEEWR,No,0,4,Stayed,,
3125-RAHBV,No,0,4,Stayed,,
0373-AIVNJ,No,0,3,Stayed,,
1682-VCOIO,No,0,5,Stayed,,
2072-ZVJJX,Yes,5,3,Stayed,,
8849-AYPTR,Yes,1,5,Stayed,,
9518-IMLHK,No,0,4,Stayed,,
3646-ITDGM,No,0,4,Stayed,,
3569-VLDHH,No,0,4,Stayed,,
8224-KDLKN,Yes,3,4,Stayed,,
4001-TSBTV,Yes,5,3,Stayed,,
8727-XDPUD,No,0,3,Stayed,,
1043-UXOVO,No,0,3,Stayed,,
1064-FBXNK,Yes,5,3,Joined,,
2878-DHMIN,Yes,7,3,Stayed,,
7762-ONLJY,Yes,5,3,Stayed,,
5795-BKOYE,Yes,5,4,Stayed,,
7402-PWYJJ,Yes,2,5,Stayed,,
0018-NYROU,No,0,3,Stayed,,
7501-VTYLJ,No,0,3,Joined,,
7608-RGIRO,No,0,3,Stayed,,
0480-BIXDE,Yes,9,5,Stayed,,
5895-QSXOD,No,0,3,Stayed,,
9814-AOUDH,No,0,5,Stayed,,
6175-IRFIT,No,0,5,Stayed,,
1622-HSHSF,No,0,5,Joined,,
6749-UTDVX,No,0,5,Stayed,,
5542-DHSXL,Yes,2,4,Stayed,,
9102-OXKFY,No,0,3,Stayed,,
7808-DVWEP,Yes,3,3,Joined,,
2284-VFLKH,Yes,4,3,Stayed,,
0366-NQSHS,No,0,3,Joined,,
3807-BPOMJ,Yes,6,4,Stayed,,
3892-NXAZG,Yes,4,4,Stayed,,
4182-BGSIQ,Yes,6,3,Stayed,,
0988-AADSA,Yes,5,4,Stayed,,
9972-NKTFD,No,0,5,Stayed,,
3717-LNXKW,Yes,3,3,Stayed,,
5734-EJKXG,No,0,3,Stayed,,
2207-RYYRL,Yes,6,3,Stayed,,
6729-FZWSY,No,0,4,Stayed,,
9695-IDRZR,No,0,4,Stayed,,
8144-DGHXP,No,0,4,Stayed,,
7814-LEEVE,Yes,7,5,Joined,,
8631-WUXGY,No,0,5,Stayed,,
5906-DVAPM,Yes,7,3,Stayed,,
6654-QGBZZ,No,0,5,Joined,,
5641-DMBFJ,Yes,1,4,Stayed,,
9200-NLNPD,Yes,10,4,Stayed,,
2664-XJZNO,Yes,5,4,Stayed,,
0921-OHLVP,No,0,4,Stayed,,
8350-NYMVI,No,0,3,Stayed,,
1600-DILPE,No,0,3,Stayed,,
0536-ESJEP,Yes,8,4,Stayed,,
4654-GGUII,No,0,4,Stayed,,
6478-HRRCZ,Yes,7,4,Stayed,,
8510-BBWMU,No,0,3,Stayed,,
6857-TKDJV,Yes,6,5,Stayed,,
2360-RDGRO,Yes,4,3,Stayed,,
0584-BJQGZ,No,0,4,Stayed,,
1360-XFJMR,Yes,6,4,Stayed,,
9058-MJLZC,No,0,3,Stayed,,
0902-XKXPN,Yes,2,3,Stayed,,
5177-RVZNU,No,0,3,Stayed,,
0056-EPFBG,Yes,4,3,Stayed,,
8993-IZEUX,No,0,3,Stayed,,
8190-ZTQFB,No,0,5,Stayed,,
0931-MHTEM,No,0,4,Stayed,,
0440-UEDAI,No,0,4,Stayed,,
1337-BOZWO,Yes,2,5,Stayed,,
0868-VJRDR,Yes,1,4,Stayed,,
6344-SFJVH,No,0,5,Stayed,,
3950-VPYJB,Yes,7,3,Stayed,,
7321-ZNSLA,No,0,3,Stayed,,
8727-JQFHV,Yes,8,3,Stayed,,
9475-NNDGC,Yes,8,3,Stayed,,
1355-KUSBG,Yes,1,4,Stayed,,
3688-FTHLT,No,0,3,Stayed,,
0899-LIIBW,Yes,8,5,Stayed,,
1384-RCUXW,No,0,4,Stayed,,
5825-XJOCM,No,0,4,Stayed,,
6848-YLDFR,Yes,9,4,Stayed,,
8125-QPFJD,Yes,7,4,Stayed,,
2320-YKQBO,No,0,5,Stayed,,
4973-RLZVI,No,0,3,Stayed,,
7869-ZYDST,No,0,5,Stayed,,
1215-EXRMO,Yes,4,3,Stayed,,
2305-MRGLV,Yes,10,3,Stayed,,
8404-VIOMB,No,0,4,Stayed,,
2359-KLTEK,Yes,2,3,Stayed,,
2673-ZALNP,No,0,3,Stayed,,
9184-GALIL,Yes,6,4,Stayed,,
4393-RYCRE,No,0,3,Stayed,,
9746-MDMBK,Yes,7,3,Stayed,,
3162-ZJZFU,Yes,5,3,Stayed,,
8404-GFGCZ,Yes,7,4,Stayed,,
3521-MNKLV,No,0,5,Stayed,,
2533-TIBIX,Yes,8,4,Stayed,,
5092-STPKP,No,0,4,Stayed,,
0114-PEGZZ,No,0,3,Stayed,,
3359-DSRKA,Yes,9,4,Stayed,,
8639-NHQEI,Yes,9,3,Stayed,,
7161-DFHUF,Yes,4,5,Stayed,,
3720-DBRWL,Yes,5,3,Stayed,,
4994-OBRSZ,No,0,3,Stayed,,
0562-FGDCR,Yes,9,3,Stayed,,
2436-QBZFP,Yes,4,4,Stayed,,
3420-YJLQT,No,0,4,Joined,,
6040-CGACY,No,0,5,Stayed,,
6582-PLFUU,Yes,1,4,Stayed,,
8242-PDSGJ,Yes,1,3,Stayed,,
0264-CNITK,Yes,1,3,Stayed,,
0089-IIQKO,Yes,1,3,Stayed,,
7839-NUIAA,Yes,1,3,Stayed,,
6075-QMNRR,No,0,3,Stayed,,
5966-EMAZU,Yes,1,3,Stayed,,
0440-EKDCF,Yes,1,5,Stayed,,
4774-HHGGS,Yes,1,4,Stayed,,
8180-AKMJV,No,0,5,Joined,,
4298-OYIFC,Yes,1,5,Stayed,,
5566-SOEZD,Yes,1,3,Stayed,,
9842-EFSYY,No,0,3,Stayed,,
2272-WUSPA,Yes,1,4,Stayed,,
0930-EHUZA,No,0,5,Stayed,,
9975-SKRNR,No,0,4,Joined,,
4973-MGTON,No,0,5,Stayed,,
3682-YEUWS,Yes,4,5,Stayed,,
1223-UNPKS,Yes,4,4,Stayed,,
3446-QDSZF,No,0,4,Stayed,,
7379-FNIUJ,No,0,3,Joined,,
1627-AFWVJ,No,0,3,Stayed,,
4486-EFAEB,No,0,5,Stayed,,
0060-FUALY,Yes,4,3,Stayed,,
6954-OOYZZ,Yes,10,3,Stayed,,
7088-FBAWU,Yes,8,3,Stayed,,
8313-AFGBW,Yes,10,4,Stayed,,
3097-IDVPU,Yes,10,5,Stayed,,
2303-PJYHN,Yes,8,5,Joined,,
9795-VOWON,No,0,4,Stayed,,
1237-WIYYZ,No,0,4,Stayed,,
1987-AUELQ,No,0,5,Stayed,,
4822-LPTYJ,Yes,8,4,Stayed,,
8165-CBKXO,Yes,4,3,Stayed,,
6527-PZFPV,Yes,6,5,Stayed,,
9593-CVZKR,Yes,2,3,Stayed,,
5236-XMZJY,No,0,3,Stayed,,
4827-DPADN,Yes,3,3,Stayed,,
2694-CIUMO,No,0,3,Stayed,,
5846-ABOBJ,Yes,2,3,Stayed,,
1439-LCGVL,Yes,10,3,Stayed,,
0909-SDHNU,No,0,3,Stayed,,
4647-XXZAM,Yes,1,4,Stayed,,
7740-KKCXF,Yes,9,4,Stayed,,
5360-XGYAZ,Yes,1,3,Stayed,,
3557-HTYWR,No,0,4,Stayed,,
1699-TLDLZ,Yes,10,3,Stayed,,
5600-PDUJF,No,0,5,Stayed,,
0567-XRHCU,Yes,7,3,Stayed,,
2067-QYTCF,Yes,4,4,Stayed,,
7407-SUJIZ,No,0,3,Stayed,,
9150-KPBJQ,No,0,5,Stayed,,
0052-DCKON,Yes,9,3,Stayed,,
3654-ARMGP,No,0,4,Stayed,,
9367-TCUYN,No,0,4,Stayed,,
0708-SJDIS,No,0,5,Stayed,,
2073-QBVBI,Yes,10,4,Stayed,,
6928-ONTRW,Yes,9,3,Stayed,,
5231-FIQPA,No,0,5,Stayed,,
6617-WLBQC,Yes,3,4,Stayed,,
2599-CIPQE,Yes,4,3,Stayed,,
8774-GSBUN,Yes,8,5,Stayed,,
7326-RIGQZ,Yes,9,4,Stayed,,
1401-FTHFQ,Yes,2,5,Stayed,,
0254-FNMCI,No,0,4,Stayed,,
1848-LBZHY,Yes,7,3,Stayed,,
8118-TJAFG,Yes,1,3,Stayed,,
5429-LWCMV,No,0,5,Stayed,,
7298-IZWLY,No,0,4,Joined,,
3955-JBZZM,No,0,3,Stayed,,
4815-TUMEQ,No,0,4,Stayed,,
9909-IDLEK,Yes,7,4,Stayed,,
4092-OFQZS,Yes,8,3,Stayed,,
1561-BWHIN,Yes,1,5,Stayed,,
9927-DSWDF,Yes,1,3,Stayed,,
9500-LTVBP,No,0,5,Stayed,,
7252-NTGSS,No,0,3,Joined,,
8149-AIQCG,No,0,5,Stayed,,
0899-WZRSD,No,0,3,Stayed,,
3255-GRXMG,No,0,5,Stayed,,
4828-FAZPK,Yes,1,4,Stayed,,
6094-ZIVKX,No,0,4,Stayed,,
3262-EIDHV,Yes,1,4,Stayed,,
7354-OIJLX,No,0,5,Stayed,,
1376-HHBDV,No,0,3,Stayed,,
6133-OZILE,No,0,3,Stayed,,
7191-ADRGF,Yes,1,3,Stayed,,
5018-LXQQG,Yes,1,3,Stayed,,
6892-BOGQE,No,0,4,Stayed,,
1746-TGTWV,Yes,1,5,Joined,,
8050-WYBND,No,0,3,Stayed,,
2821-WARNZ,No,0,5,Stayed,,
4879-GZLFH,Yes,10,5,Stayed,,
8314-HTWVE,Yes,2,3,Stayed,,
9402-ROUMJ,Yes,10,3,Stayed,,
2507-QZPQS,No,0,5,Stayed,,
7159-NOKYQ,Yes,5,4,Stayed,,
5707-ZMDJP,Yes,3,4,Stayed,,
8779-YIQQA,Yes,10,3,Stayed,,
7136-IHZJA,Yes,4,4,Stayed,,
8966-OIQHG,Yes,8,4,Stayed,,
7074-STDCN,No,0,5,Stayed,,
8739-QOTTN,Yes,3,4,Joined,,
1399-OUPJN,Yes,3,5,Stayed,,
0277-BKSQP,Yes,10,4,Stayed,,
5774-XZTQC,Yes,3,4,Stayed,,
2676-SSLTO,No,0,3,Stayed,,
6266-QHOJZ,No,0,3,Stayed,,
7269-JISCY,No,0,3,Stayed,,
0363-SVHYR,Yes,10,4,Stayed,,
8547-NSBBO,No,0,3,Stayed,,
6591-QGOYB,No,0,3,Stayed,,
9070-BCKQP,Yes,5,3,Stayed,,
6421-SZVEM,Yes,4,3,Stayed,,
1328-EUZHC,Yes,4,4,Stayed,,
8878-RYUKI,No,0,3,Stayed,,
9633-DENPU,Yes,8,4,Stayed,,
7811-JIVPF,No,0,5,Stayed,,
7113-HIPFI,Yes,10,3,Stayed,,
8541-QVFKM,No,0,3,Stayed,,
9258-CNWAC,Yes,2,4,Stayed,,
6374-AFWOX,Yes,3,4,Stayed,,
5317-FLPJF,No,0,3,Stayed,,
7621-VPNET,Yes,8,3,Stayed,,
6034-YMTOB,No,0,5,Stayed,,
4903-CNOZC,No,0,4,Stayed,,
4353-HYOJD,Yes,5,3,Stayed,,
7267-FRMJW,Yes,1,3,Stayed,,
4188-FRABG,Yes,4,4,Stayed,,
0620-DLSLK,No,0,3,Stayed,,
3850-OKINF,No,0,3,Stayed,,
1156-ZFYDO,No,0,3,Joined,,
5549-ZGHFB,Yes,3,5,Stayed,,
7577-SWIFR,No,0,5,Joined,,
0303-WMMRN,No,0,3,Stayed,,
6408-OTUBZ,No,0,3,Stayed,,
5204-HMGYF,Yes,4,3,Stayed,,
3727-OVPRY,Yes,3,4,Stayed,,
3797-FKOGQ,No,0,5,Stayed,,
7622-NXQZR,No,0,4,Stayed,,
6196-HBOBZ,Yes,9,4,Stayed,,
3970-XGJDU,No,0,4,Stayed,,
7017-VFULY,Yes,9,3,Joined,,
5562-YJQGT,No,0,5,Joined,,
8807-OPMBM,Yes,1,5,Stayed,,
8294-UIMBA,No,0,5,Stayed,,
8109-YUOHE,No,0,3,Stayed,,
5840-NVDCG,Yes,10,3,Stayed,,
8092-NLTGF,No,0,5,Stayed,,
5928-QLDHB,No,0,5,Stayed,,
9840-EFJQB,No,0,4,Joined,,
0696-UKTOX,No,0,4,Stayed,,
4801-KFYKL,No,0,5,Stayed,,
3472-OAOOR,Yes,3,3,Stayed,,
6135-OZQVA,No,0,4,Stayed,,
2252-JHJGE,No,0,3,Stayed,,
4188-PCPIG,Yes,1,3,Stayed,,
7105-BENQF,No,0,4,Stayed,,
7721-DVEKZ,No,0,3,Joined,,
3566-VVORZ,No,0,3,Stayed,,
9507-HSMMZ,No,0,3,Stayed,,
2480-SQIOB,Yes,1,5,Stayed,,
7813-TKCVO,Yes,1,3,Stayed,,
0128-MKWSG,No,0,4,Stayed,,
4350-ZTLPI,Yes,1,4,Stayed,,
0361-HJRDX,No,0,3,Stayed,,
5727-MYATE,Yes,1,4,Stayed,,
3823-KYNQY,No,0,5,Stayed,,
7570-WELNY,Yes,1,3,Stayed,,
3021-VLNRJ,No,0,4,Stayed,,
6907-FLBER,No,0,5,Joined,,
5982-PSMKW,Yes,1,4,Stayed,,
3507-GASNP,No,0,3,Stayed,,
7096-ZNBZI,Yes,1,4,Stayed,,
1676-MQAOA,No,0,3,Stayed,,
7566-DSRLQ,Yes,7,4,Stayed,,
7245-JMTTQ,No,0,4,Stayed,,
6050-IJRHS,Yes,2,5,Stayed,,
6202-JVYEU,No,0,4,Stayed,,
8591-TKMZH,Yes,1,4,Stayed,,
0734-OXWBT,No,0,3,Joined,,
0365-TRTPY,No,0,3,Stayed,,
