Customer ID,Churn Label,Churn Score,CLTV
4801-KFYKL,No,20,4119
3472-OAOOR,No,79,3422
6135-OZQVA,No,51,4389
2252-JHJGE,No,22,4344
4188-PCPIG,No,32,5779
7105-BENQF,No,51,4442
7721-DVEKZ,No,73,4639
3566-VVORZ,No,60,5790
9507-HSMMZ,No,41,6094
2480-SQIOB,No,63,2114
7813-TKCVO,No,57,4390
0128-MKWSG,No,45,3287
4350-ZTLPI,No,36,4163
0361-HJRDX,No,40,4146
5727-MYATE,No,46,5028
3823-KYNQY,No,71,4443
7570-WELNY,No,41,5520
3021-VLNRJ,No,34,4798
6907-FLBER,No,78,3259
5982-PSMKW,No,71,5991
3507-GASNP,No,74,5316
7096-ZNBZI,No,55,5534
1676-MQAOA,No,55,6284
7566-DSRLQ,No,70,5065
7245-JMTTQ,No,47,4363
6050-IJRHS,No,41,6319
6202-JVYEU,No,31,3643
8591-TKMZH,No,76,4952
0734-OXWBT,No,56,2584
0365-TRTPY,No,44,5135
7349-ALMUX,No,27,3183
6502-KUGLL,No,26,5723
1841-YSJGV,No,59,6258
3511-BFTJW,No,58,4710
5018-HEKFO,No,78,5594
2923-ARZLG,No,69,4890
3976-NLDEZ,No,52,5370
2282-YGNOR,No,63,2810
6854-EXGSF,No,38,3033
1241-EZFMJ,No,41,6015
5376-PCKNB,No,29,4750
8044-BGWPI,No,40,5209
4060-LDNLU,No,38,4329
3589-PPVKW,No,31,5457
5887-IKKYO,No,49,4777
1755-RMCXH,No,38,5113
3858-XHYJO,No,41,4078
4299-SIMNS,No,68,4544
7025-IWFHT,No,66,5549
6261-LHRTG,No,23,4020
7841-FCRQD,No,49,3160
2056-EVGZL,No,39,4437
7753-USQYQ,No,40,5151
7661-CPURM,No,78,4446
6233-HXJMX,No,32,5470
5902-WBLSE,No,67,5219
3239-TPHPZ,No,74,5453
5115-GZDEL,No,25,5592
3338-CVVEH,No,25,5674
4393-GEADV,No,72,5035
8486-AYEQH,No,63,2421
2495-KZNFB,No,44,4460
4560-WQAQW,No,29,4244
4274-DRSQT,No,27,5868
2027-DNKIV,No,31,3483
2885-HIJDH,No,49,4667
5424-RLQLC,No,20,2385
6507-DTJZV,No,43,3660
7673-BQGKU,No,23,4554
2725-IWWBA,No,44,4258
1061-PNTHC,No,67,5012
0394-YONDK,No,39,5114
6574-MCOEH,No,73,3555
7399-QHBJS,No,65,6063
0997-YTLNY,No,74,3749
9479-HYNYL,No,24,5617
9708-KFDBY,No,28,4801
3642-GKTCT,No,53,4785
0774-RMNUW,No,63,6420
1334-PDUKM,No,39,4480
0756-MPZRL,No,22,3007
2242-MFOTG,No,54,3957
2927-CVULT,No,43,4190
8745-PVESG,No,41,5281
7647-GYYKX,No,79,5646
9700-ISPUP,No,44,3137
9839-ETQOE,No,72,3176
9027-TMATR,No,24,3972
1941-HOSAM,No,47,4142
9110-HSGTV,No,80,4631
0704-VCUMB,No,55,5974
6171-ZTVYB,No,29,2168
1935-IMVBB,No,49,5955
2535-PBCGC,No,30,4858
1470-PSXNM,No,65,5542
2498-XLDZR,No,42,4343
5338-YHWYT,No,77,5447
7718-UPSKJ,No,26,4328
8731-WBBMB,No,55,3350
1448-CYWKC,No,59,4605
7901-IIDQV,No,51,3398
2690-DVRVK,No,54,3629
1270-XKUCC,No,38,5045
0334-ZFJSR,No,68,5501
5583-EJXRD,No,68,4896
4565-EVZMJ,No,40,5774
3327-YBAKM,No,55,5369
9441-QHEVC,No,30,2091
6705-LNMDD,No,46,5741
2580-ASVVY,No,33,4051
3370-GQEAL,No,21,3409
5032-USPKF,No,78,2604
4254-QPEDE,No,23,4275
6283-GITPX,No,26,4633
0771-CHWSK,No,78,4838
9788-HNGUT,No,78,5949
9495-REDIY,No,29,5079
5375-XLDOF,No,51,6082
1172-VIYBP,No,22,4975
6559-PDZLR,No,62,4191
8992-OBVDG,No,63,2926
4273-MBHYA,No,38,2432
4724-WXVWF,No,33,4334
5701-GUXDC,No,29,2519
1460-UZPRJ,No,72,5971
6082-GLJIX,No,22,4769
2495-TTHBQ,No,24,5602
0485-ZBSLN,No,39,6263
3810-PJUHR,No,69,6059
0847-HGRML,No,37,4402
8232-CTLKO,No,80,5979
9227-YBAXE,No,26,5314
9860-LISIZ,No,68,2864
0112-QAWRZ,No,66,5560
4043-MKDTV,No,31,6319
9229-RQABD,No,70,3076
8313-KTIHG,No,58,5281
5320-BRKGK,No,62,4292
6284-KMNUF,No,25,4615
6229-UOLQL,No,55,5845
3137-LUPIX,No,61,3334
6143-JQKEA,No,80,5586
8676-OOQEJ,No,29,3030
9701-CDXHR,No,55,5187
8124-NZVGJ,No,52,2979
2162-FRZAA,No,24,5374
5118-MUEYH,No,42,3109
5627-TVBPP,No,72,3726
3936-QQFLL,No,67,4064
2589-AYCRP,No,71,4934
4067-HLYQI,No,29,4860
5124-EOGYE,No,35,2598
5057-RKGLH,No,70,5352
0292-WEGCH,No,45,6275
8910-ICHIU,No,54,4727
4097-YODCF,No,78,5382
9715-WZCLW,No,43,4603
9786-YWNHU,No,48,5733
6407-GSJNL,No,77,5458
4049-ZPALD,No,68,5483
6833-JMZYP,No,77,4521
1310-QRITU,No,65,5877
8961-QDZZJ,No,70,6245
9715-SBVSU,No,22,3186
7929-SKFGK,No,24,4280
2300-RQGOI,No,62,2295
3563-SVYLG,No,59,5215
4998-IKFSE,No,32,3936
8630-QSGXK,No,59,4708
2455-USLMV,No,35,3727
9488-FVZCC,No,78,4390
5995-WWKKG,No,31,5987
7879-CGSFV,No,22,5101
9921-EZKBY,No,38,3087
7432-FFVAR,No,38,5187
7246-ZGQDF,No,54,4359
4456-RHSNB,No,27,5735
2481-SBOYW,No,54,4673
7109-MFBYV,No,68,5451
1833-TCXKK,No,27,3301
1832-PEUTS,No,68,5995
8660-BUETV,No,20,3422
0580-PIQHM,No,52,3275
5696-CEIQJ,No,40,4376
1696-HXOWK,No,65,5856
3026-ATZYV,No,64,4131
4012-YCFAI,No,79,6174
9970-QBCDA,No,74,5387
9496-IVVRP,No,49,5777
2657-VPXTA,No,54,4531
6551-VLJMV,No,29,2236
1221-GHZEP,No,47,5172
9289-LBQVU,No,49,5037
3458-IDMFK,No,74,5161
6933-FHBZC,No,46,3079
0221-NAUXK,No,48,3044
9770-KXGQU,No,20,4635
6538-POCHL,No,21,4396
3002-WQZWT,No,55,3982
4277-UDIEF,No,50,3019
1208-NBVFH,No,68,3235
4912-PIGUY,No,46,2196
2725-TTRIQ,No,69,5598
3374-TTZTK,No,36,4969
8990-ZXLSU,No,50,5121
2275-RBYQS,No,50,4916
4419-UJMUS,No,73,4637
7794-JASDG,No,80,2250
7609-YBPXG,No,44,5418
5519-TEEUH,No,57,5759
0804-XBFBV,No,57,5916
2676-OXPPQ,No,45,2482
3703-TTEPD,No,45,2887
2799-TSLAG,No,51,4533
2208-NKVVH,No,51,4432
7139-JZFVG,No,43,6026
4987-GQWPO,No,33,4580
1757-TCATG,No,49,3942
4776-XSKYQ,No,64,5988
8048-DSDFQ,No,42,4496
5753-QQWPW,No,69,4131
6010-DDPPW,No,30,4279
6693-FRIRW,No,80,5948
6586-MYGKD,No,47,6280
3173-NVMPX,No,80,4291
0623-GDISB,No,27,5838
2892-GESUL,No,36,2269
2043-WVTQJ,No,36,5664
8034-RYTVV,No,30,5735
3863-QSTYI,No,38,5687
5044-LRQAQ,No,73,2551
1716-LSAMB,No,39,5083
1333-PBMXB,No,70,6466
6546-OPBBH,No,26,5895
9127-QRZMH,No,35,5981
5919-VCZYM,No,58,4394
9644-KVCNC,No,77,4928
2137-DQMEV,No,68,4112
8174-LNWMW,No,46,5581
7964-VEXDG,No,62,4579
2404-JIBFC,No,67,5661
4632-PAOYU,No,61,2233
2990-OGYTD,No,31,5037
7880-XSOJX,No,74,4282
4589-IUAJB,No,75,4118
8457-XIGKN,No,27,5909
6072-NUQCB,No,51,3339
8838-GPHZP,No,23,6469
8750-QWZAJ,No,22,5169
6918-UMQCG,No,46,3391
0675-NCDYU,No,74,6491
6339-DKLMK,No,49,4959
1346-PJWTK,No,70,4806
5088-QZLRL,No,56,2729
4397-FRLTA,No,75,5535
3057-VJJQE,No,24,5498
2302-OUZXB,No,70,4552
2270-CHBFN,No,20,2221
5982-FPVQN,No,22,3407
9107-UKCKY,No,24,6432
4654-ULTTN,No,60,6447
5546-BYZSM,No,80,2839
1492-KGETH,No,42,4422
4163-HFTUK,No,78,4120
8215-NGSPE,No,46,3413
8859-YSTWS,No,44,4254
7601-DHFWZ,No,66,3948
1998-VHJHK,No,38,5606
0487-VVUVK,No,57,3829
5063-IUOKK,No,41,2016
4508-OEBEY,No,61,5611
0027-KWYKW,No,78,3585
2308-STERM,No,63,5816
5982-XMDEX,No,46,4404
6051-PTVNS,No,29,5390
2877-VDUER,No,78,5691
9152-AMKAK,No,26,2706
9432-VOFYX,No,56,5420
8049-WJCLQ,No,52,5318
6586-PSJOX,No,73,3608
9705-ZJBCG,No,43,4977
9670-BPNXF,No,80,2935
3913-FCUUW,No,48,4463
3301-VKTGC,No,48,4380
9555-SAHUZ,No,23,5499
0816-TSPHQ,No,79,3976
9932-WBWIK,No,46,5597
5286-YHCVC,No,21,4165
9115-YQHGA,No,67,3355
8963-MQVYN,No,44,3169
2458-EOMRE,No,24,4171
6542-LWGXJ,No,70,2730
5567-GZKQY,No,20,4335
1222-LRYKO,No,22,2189
2087-QAREY,No,53,5722
4423-JWZJN,No,53,4799
6490-FGZAT,No,79,3266
7452-FOLON,No,53,5986
2320-TZRRH,No,59,4700
4942-VZZOM,No,25,4703
7502-BNYGS,No,53,2333
6147-CBCRA,No,22,5759
6047-SUHPR,No,58,3093
9752-ZNQUT,No,24,3704
5666-MBJPT,No,46,5449
7312-XSBAT,No,79,2908
3096-GKWEB,No,40,4477
2371-JQHZZ,No,29,5886
0674-GCDXG,No,38,5816
1121-QSIVB,No,43,5044
4396-KLSEH,No,71,5918
2824-MYYBN,No,29,2969
6345-HOVES,No,29,3800
8318-LCNBW,No,43,5638
6469-QJKZW,No,26,2198
6370-ZVHDV,No,71,4501
5915-DGNVC,No,79,6193
6260-XLACS,No,43,5018
3566-CAAYU,No,56,5644
4983-CCWMC,No,39,5487
9103-CXVOK,No,27,3068
2896-TBNBE,No,26,3387
3841-CONLJ,No,54,4099
4475-NVTLU,No,24,3451
9386-LDCZR,No,27,2496
9585-KKMFD,No,60,5743
5399-ZIMKF,No,34,3319
0336-KXKFK,No,38,4085
5619-XZZKR,No,35,2195
3948-FVVRP,No,73,2848
0983-TATYJ,No,59,4935
1813-JYWTO,No,62,4202
6719-OXYBR,No,51,5559
6476-YHMGA,No,76,3851
0168-XZKBB,No,64,5072
3785-NRHYR,No,31,3192
4537-DKTAL,No,70,4372
5602-BVFMK,No,77,2868
6297-NOOPG,No,64,5979
8204-TIFGJ,No,43,3630
8903-XEBGX,No,67,4594
1089-XZWHH,No,31,3594
2325-WINES,No,60,2335
6064-ZATLR,No,23,2842
7824-PANSQ,No,33,6043
9648-BCHKM,No,78,5231
2888-ADFAO,No,30,2861
8707-HOEDG,No,53,4098
4072-IPYLT,No,56,2161
7167-PCEYD,No,75,4260
4936-YPJNK,No,65,5811
4817-KEQSP,No,54,6342
6408-WHTEF,No,52,6044
9251-AWQGT,No,50,2608
8749-CLJXC,No,79,2067
7989-VCQOH,No,43,2065
8882-TLVRW,No,53,5987
3580-GICBM,No,51,6201
9730-DRTMJ,No,78,3278
4686-UXDML,No,74,2113
0932-YIXYU,No,64,5134
7480-SPLEF,No,22,4933
7636-XUHWW,No,58,5824
1431-CYWMH,No,30,4312
6349-JDHQP,No,36,6338
5847-MXBEO,No,50,4510
1116-FRYVH,No,26,5701
9633-XQABV,No,46,2156
1183-CANVH,No,54,3835
1972-XMUWV,No,37,6034
8679-LZBMD,No,26,3786
3407-JMJQQ,No,35,4204
6252-DFGTK,No,60,2873
1539-LNKHM,No,60,4497
8645-KOMJQ,No,59,6182
0289-IVARM,No,34,3463
9761-XUJWD,No,65,5636
4057-FKCZK,No,25,4348
4291-TPNFG,No,76,5219
6087-YPWHO,No,34,4613
3090-QFUVD,No,31,2507
1722-LDZJS,No,22,6050
1818-ESQMW,No,54,4384
7401-RUBNK,No,39,4809
0506-YLVKJ,No,35,3136
8661-BOYNW,No,44,5046
4815-GBTCD,No,31,3891
2805-AUFQN,No,20,3875
0980-PVMRC,No,35,2819
7233-DRTRF,No,43,5096
3873-NFTGI,No,68,3520
7048-GXDAY,No,66,4111
8571-ZCMCX,No,48,3248
1169-WCVAK,No,63,4600
7129-CAKJW,No,27,3443
3570-YUEKJ,No,43,3637
1555-HAPSU,No,59,5471
8464-EETCQ,No,58,6466
2419-FSORS,No,33,4394
8132-YPVBX,No,80,3291
6754-LZUKA,No,64,4161
8099-MZPUJ,No,57,3922
0787-LHDYT,No,64,5667
0374-IOEGQ,No,74,3122
3197-NNYNB,No,28,5649
3396-DKDEL,No,80,4388
1752-OZXFY,No,63,5488
9066-QRSDU,No,25,5418
9867-NNXLC,No,44,5555
5321-NTRKC,No,56,6236
3161-GETRM,No,59,4648
0402-OAMEN,No,64,5335
6933-VLYFX,No,37,4337
6754-WKSHP,No,47,5915
5055-MGMGF,No,53,5313
4641-FROLU,No,30,4453
2862-JVEOY,No,41,5322
2969-QWUBZ,No,58,2580
9822-BIIGN,No,52,4903
1534-OULXE,No,46,4577
2971-SGAFL,No,79,5631
2905-KFQUV,No,39,5748
3370-HXOPH,No,25,2650
9391-YZEJW,No,25,4778
9958-MEKUC,No,26,4495
0281-CNTZX,No,74,5151
9114-VEPUF,No,61,6139
7876-BEUTG,No,57,2577
2338-BQEZT,No,44,6250
9873-MNDKV,No,64,4492
8241-JUIQO,No,26,4559
2194-IIQOF,No,30,4658
9631-RXVJM,No,77,2682
9584-EXCDZ,No,53,3650
5093-FEGLU,No,28,4159
2621-UDNLU,No,56,5867
7526-IVLYU,No,55,4852
9214-EKVXR,No,75,4138
3410-MHHUM,No,73,5019
2122-YWVYA,No,53,4792
2296-DKZFP,No,32,6308
8909-BOLNL,No,29,2088
6603-YRDCJ,No,21,3215
3229-USWAR,No,26,3570
2138-VFAPZ,No,68,2966
6131-JLWZM,No,45,5332
0269-XFESX,No,30,4031
1709-EJDOX,No,34,3843
4316-XCSLJ,No,33,3202
0383-CLDDA,No,37,6499
2709-UQGNP,No,45,4292
3549-ZTMNH,No,69,3705
8033-ATFAS,No,47,3900
0562-HKHML,No,71,5574
8277-RVRSV,No,73,4501
7054-ENNGU,No,26,4623
1455-HFBXA,No,62,6069
9402-CXWPL,No,20,5980
1628-BIZYP,No,46,5754
0082-LDZUE,No,57,4427
5343-SGUBI,No,51,5597
0856-NAOES,No,80,2191
1976-AZZPJ,No,32,5100
6156-UZDLF,No,77,5689
3099-OONVS,No,63,3971
9500-WBGRP,No,31,4535
5183-KLYEM,No,60,4927
5144-PQCDZ,No,64,3172
8514-VZHEB,No,50,5293
6625-IUTTT,No,54,6035
0068-FIGTF,No,54,2297
5965-GGPRW,No,78,4427
8035-PWSEV,No,76,4430
2236-HILPA,No,40,6403
1840-BIUOG,No,73,2989
1356-MKYSK,No,68,2724
6080-LNESI,No,46,5080
1830-IPXVJ,No,22,6108
8398-TBIYD,No,78,4520
9418-RUKPH,No,75,3614
4712-AUQZO,No,21,5388
9711-FJTBX,No,28,5058
2908-ZTPNF,No,50,4452
1414-YADCW,No,39,5679
8756-RDDLT,No,63,5750
2862-PFNIK,No,29,3518
5816-QVHRX,No,44,4040
4430-YHXGG,No,77,2616
6888-SBYAI,No,30,3007
7395-XWZOY,No,68,4481
7169-YWAMK,No,79,5504
6859-RKMZJ,No,21,2762
2729-VNVAP,No,42,2635
2049-BAFNW,No,55,3929
3842-QTGDL,No,55,2942
7163-OCEQI,No,67,3571
9782-LGXMC,No,39,5511
5975-BAICR,No,31,2504
4673-KKSLS,No,48,5094
4853-OITSN,No,27,2576
9800-OUIGR,No,74,5011
2324-EFHVG,No,38,5617
7094-MSZAO,No,23,2049
6907-CQGPN,No,65,2555
0780-XNZFN,No,49,4193
0239-OXEXL,No,49,3509
2675-IJRGJ,No,68,5878
7049-GKVZY,No,42,5574
8577-QSOCG,No,63,2631
3721-CNZHX,No,28,5753
0212-ISBBF,No,73,2875
3585-YNADK,No,76,4546
1099-GODLO,No,38,4836
6828-HMKWP,No,25,4843
1472-TNCWL,No,76,4671
2080-GKCWQ,No,76,3969
2193-SFWQW,No,25,4004
5656-JAMLX,No,45,4278
3462-BJQQA,No,63,2370
0442-TDYUO,No,28,2964
6733-LRIZX,No,32,5903
9503-XJUME,No,34,4279
4367-NHWMM,No,61,5318
3779-OSWCF,No,69,4493
6736-DHUQI,No,66,6072
1360-RCYRT,No,62,4960
2724-FJDYW,No,72,3884
4451-RWASJ,No,59,5471
3460-TJBWI,No,46,5865
5917-HBSDW,No,31,2360
0956-ACVZC,No,70,4084
2325-NBPZG,No,58,5125
4482-FTFFX,No,78,5232
8859-DZTGQ,No,71,2507
0440-MOGPM,No,29,4176
0020-JDNXP,No,37,3607
3752-CQSJI,No,25,5417
5025-GOOKI,No,51,4277
2887-JPYLU,No,42,4418
4770-QAZXN,No,54,2783
4896-CPRPF,No,36,4873
9714-EDSUC,No,22,3094
7353-YOWFP,No,54,4208
8008-ESFLK,No,59,4135
3363-EWLGO,No,67,5252
1689-YQBYY,No,61,3280
4487-ZYJZK,No,53,4623
2959-FENLU,No,28,5850
0708-LGSMF,No,44,2731
7634-HLQJR,No,35,3260
0487-RPVUM,No,44,5404
4079-ULGFR,No,75,3705
2516-XSJKX,No,27,5468
0057-QBUQH,No,59,4797
6599-SFQVE,No,21,2629
8331-ZXFOE,No,42,5395
4003-FUSHP,No,60,5831
0356-ERHVT,No,41,3880
7325-ENZFI,No,77,3424
3920-HIHMQ,No,38,4196
0613-WUXUM,No,53,5261
4458-KVRBJ,No,69,5537
1397-XKKWR,No,39,3463
8097-OMULG,No,24,5918
6013-BHCAW,No,40,4151
0401-WDBXM,No,62,4331
3387-PLKUI,No,71,2333
6096-EGVTU,No,62,5038
5081-NWSUP,No,62,4883
2580-ATZSQ,No,36,6354
8085-MSNLK,No,71,6193
9691-HKOVS,No,77,4712
9881-VCZEP,No,64,5701
8757-TFHHJ,No,24,2978
5119-KEPFY,No,64,3057
0916-KNFAJ,No,76,5117
8319-QBEHW,No,74,2715
9625-QNLUX,No,22,4751
4024-CSNBY,No,51,6295
7110-BDTWG,No,76,6302
7493-GVFIO,No,48,4565
0690-SRQID,No,72,4925
9114-DPSIA,No,77,4237
4700-UBQMV,No,47,3503
7711-GQBZC,No,45,5187
9795-NREXC,No,56,5472
8573-CGOCC,No,55,5433
7356-AYNJP,No,57,5685
6286-SUUWT,No,21,5916
4819-HJPIW,No,31,2675
8654-DHAOW,No,27,3527
5438-QMDDL,No,32,3652
9812-GHVRI,No,31,4294
1228-ZLNBX,No,50,2847
4226-KKDON,No,60,3804
3831-YCPUO,No,55,6419
7445-WMRBW,No,29,4740
3308-DGHKL,No,63,5028
9924-JPRMC,No,55,4886
0080-EMYVY,No,57,4298
6218-KNUBD,No,54,2393
7337-CINUD,No,35,5206
7609-NRNCA,No,42,4947
0623-EJQEG,No,76,5774
7153-CHRBV,No,38,6287
6198-PNNSZ,No,77,5648
3317-VLGQT,No,68,3157
4132-POCZS,No,54,6371
5614-DNZCE,No,57,5040
3896-RCYYE,No,37,5990
9638-JIQYA,No,41,4033
3726-TBHQT,No,23,5600
3190-ITQXP,No,58,3879
3039-MJSLN,No,46,3594
0178-CIIKR,No,74,5949
5774-QPLTF,No,71,6391
5010-IPEAQ,No,58,5261
8990-YOZLV,No,68,5059
3069-SSVSN,No,55,4467
5222-IMUKT,No,80,2716
6685-XSHHU,No,51,4425
8901-UPRHR,No,68,6130
3845-FXCYS,No,26,4841
5857-XRECV,No,47,4486
0725-CXOTM,No,68,4844
4343-EJVQB,No,51,2463
3427-GGZZI,No,66,3624
3154-CFSZG,No,78,3291
2220-IAHLS,No,21,5566
4377-VDHYI,No,80,2722
4937-QPZPO,No,31,5641
2925-VDZHY,No,46,4641
6981-TDRFT,No,39,3423
3413-CSSTH,No,26,5590
8033-VCZGH,No,42,4363
0224-NIJLP,No,32,3899
7542-CYDDM,No,22,4204
4718-WXBGI,No,30,4403
5716-LIBJC,No,33,2810
2868-LLSKM,No,43,5958
2988-QRAJY,No,30,5798
0071-NDAFP,No,65,5230
7328-ZJAJO,No,64,4579
1090-PYKCI,No,27,4686
3058-WQDRE,No,53,4943
2279-AXJJK,No,45,4465
0909-SELIE,No,72,4302
3417-TSCIC,No,49,4161
1042-HFUCW,No,50,5136
6537-OTKMY,No,63,5091
8999-EXMNO,No,26,4246
6725-TPKJO,No,41,2798
7162-WPHPM,No,49,4747
1599-MMYRQ,No,66,5179
8821-KVZKQ,No,43,4117
6434-TTGJP,No,48,5671
0042-JVWOJ,No,26,3722
0130-SXOUN,No,49,4889
2330-PQGDQ,No,33,4952
1452-UZOSF,No,21,4890
2097-YVPKN,No,73,5707
8597-CTXVJ,No,65,5392
6631-HMANX,No,53,5641
9962-BFPDU,No,52,5811
6394-HHHZM,No,23,2011
5995-LFTLE,No,30,4477
0665-XHDJU,No,51,6022
8265-HKSOW,No,57,4505
3544-FBCAS,No,67,4116
4759-PXTAN,No,26,4093
7054-DMVAS,No,61,4556
3428-MMGUB,No,74,5874
6549-BTYPG,No,80,5784
7823-JSOAG,No,36,5203
3705-RHRFR,No,45,5031
9374-YOLBJ,No,27,2053
9074-KGVOX,No,27,6018
6128-DAFVY,No,27,4021
9933-QRGTX,No,48,4905
5066-GFJMM,No,48,3716
2661-GKBTK,No,52,5053
0458-HEUZG,No,69,3239
7268-WNTCP,No,21,5746
0824-VWDPO,No,73,3682
8409-WQJUX,No,24,4458
2578-JQPHZ,No,68,4025
3278-FSIXX,No,27,5441
9746-UGFAC,No,67,3171
2946-KIQSP,No,66,2553
0625-AFOHS,No,69,2784
4636-OLWOE,No,56,5594
4685-ERGHK,No,71,6109
0885-HMGPY,No,67,6469
5003-OKNNK,No,68,3205
7208-PSIHR,No,70,5583
4012-ZTHBR,No,54,3752
0489-WMEMG,No,70,5237
7435-ZNUYY,No,20,4439
1354-YZFNB,No,57,5573
2985-FMWYF,No,73,4861
2812-ENYMO,No,54,4296
2717-HVIZY,No,32,2675
3422-GALYP,No,65,2657
2890-WFBHU,No,64,6041
0327-WFZSY,No,64,5434
7977-HXJKU,No,46,2447
7033-CLAMM,No,33,3828
0864-FVJNJ,No,20,4952
7356-IWLFW,No,51,3315
9541-PWTWO,No,28,4924
3967-VQOGC,No,59,5847
6308-CQRBU,No,42,5044
0186-CAERR,No,59,4644
3043-SUDUA,No,29,4374
5442-BHQNG,No,73,3430
2169-RRLFW,No,68,5063
5872-OEQNH,No,48,4928
8873-GLDMH,No,76,4220
5696-JVVQY,No,27,5476
8946-BFWSG,No,39,6245
0547-HURJB,No,70,4001
8845-LWKGE,No,60,2215
0691-NIKRI,No,31,3784
5022-JNQEQ,No,51,4843
3249-VHRIP,No,53,4507
3736-BLEPA,No,41,2886
4701-LKOZD,No,78,5150
6603-QWSPR,No,24,4190
9921-QFQUL,No,50,5110
1929-ZCBHE,No,29,5040
4378-MYPGO,No,36,5795
4129-LYCOI,No,39,4741
7798-JVXYM,No,69,5351
8647-SDTWQ,No,65,4133
2696-ECXKC,No,55,6153
2081-KJSQF,No,21,4769
3323-CPBWR,No,22,3875
3384-CTMSF,No,71,3142
0902-RFHOF,No,26,2907
7718-RXDGG,No,47,3351
1025-FALIX,No,23,5379
3451-VAWLI,No,43,5636
3407-QGWLG,No,70,2948
2347-WKKAE,No,47,2662
8735-DCXNF,No,26,3519
3214-IYUUQ,No,48,4300
1936-UAFEH,No,36,5502
3587-PMCOY,No,50,4614
1027-LKKQQ,No,54,4480
7148-XZPHA,No,32,4162
5309-TAIKL,No,46,4080
6856-RAURS,No,62,2044
8778-LMWTJ,No,66,5770
9717-IOAAF,No,21,2682
2845-KDHVX,No,31,5425
0848-SOMKO,No,66,4483
1535-VTJOQ,No,56,3904
6368-TZZDT,No,31,5390
0943-ZQPXH,No,78,5635
1293-BSEUN,No,40,4528
1302-TPUBN,No,23,5637
0927-CNGRH,No,21,5272
8608-OZTLB,No,59,5975
2335-GSODA,No,24,2327
1952-DVVSW,No,77,3509
6656-GULJQ,No,28,5940
9853-JFZDU,No,46,3102
3777-XROBG,No,78,4125
6994-FGRHH,No,50,4649
4000-VGMQP,No,60,2125
3999-WRNGR,No,77,6307
3466-RITXD,No,75,5461
2680-XKKNJ,No,52,3325
2101-RANCD,No,46,5832
7921-BEPCI,No,59,4515
8510-TMWYB,No,24,5898
3258-ZKPAI,No,59,5227
1428-IEDPR,No,33,5624
4450-YOOHP,No,31,5433
6728-CZFEI,No,25,5473
3653-NCRDJ,No,74,5594
6519-ZHPXP,No,33,4183
3472-QPRCH,No,53,3217
8224-UAXBZ,No,41,5137
9610-WCESF,No,62,6344
2486-WYVVE,No,34,5238
1422-DGUBX,No,43,2735
2999-AANRQ,No,56,5138
8668-KNZTI,No,23,5957
0480-KYJVA,No,26,5897
9746-YKGXB,No,30,6340
3926-YZVVX,No,64,2157
6000-UKLWI,No,47,4982
6332-FBZRI,No,40,5589
2096-XOTMO,No,31,4146
3266-FTKHB,No,60,2717
8221-EQDGL,No,79,4355
2346-LOCWC,No,72,6186
0298-XACET,No,47,5396
7560-QJAVJ,No,38,5474
2995-YWTCD,No,79,5396
9137-UIYPG,No,80,5447
2809-ZMYOQ,No,72,4341
5084-OOVCJ,No,57,5465
0254-WWRKD,No,51,5122
7727-SHVZV,No,54,4883
5339-PXDVH,No,70,3559
8782-NUUOL,No,43,4807
7601-WFVZV,No,79,3718
4609-KNNWG,No,49,4870
9529-OFXHY,No,61,5415
2669-QVCRG,No,62,2299
2478-EEWWM,No,28,5905
9174-IHETN,No,50,5521
2233-TXSIU,No,73,3522
9644-UMGQA,No,43,4076
0419-YAAPX,No,71,4696
0872-CASZJ,No,29,4765
8164-OCKUJ,No,55,6325
3094-JOJAI,No,49,2643
9494-MRNYX,No,23,3399
2599-CZABP,No,51,4612
7945-PRBVF,No,71,3967
4544-RXFMG,No,50,4184
0859-YGKFW,No,63,4458
1150-FTQGN,No,60,6399
7196-LIWRH,No,61,5980
5448-VWNAM,No,69,4198
1177-XZBJL,No,45,5570
9330-VOFSZ,No,79,5942
0939-EREMR,No,40,4335
9389-ACWBI,No,73,3850
3644-QXEHN,No,35,5282
2911-IJORQ,No,26,2546
5921-NGYRH,No,50,5018
5998-DZLYR,No,48,4676
3985-HOYPM,No,71,4602
9548-LERKT,No,34,3455
6576-FBXOJ,No,22,4590
4310-KEDTB,No,27,3746
4062-HBMOS,No,80,5432
2676-ISHSF,No,46,5203
9236-NDUCW,No,25,2991
4753-PADAS,No,68,5027
6103-QCKFX,No,28,3918
7781-EWARA,No,56,4122
7018-FPXHH,No,72,4964
0572-ZJKLT,No,58,4736
5135-RDDQL,No,36,4847
1353-LJWEM,No,58,2726
1794-SWWKL,No,75,3974
6166-YIPFO,No,36,6075
9332-GYWLO,No,80,5729
4184-VODJZ,No,47,4512
1092-WPIVQ,No,55,3675
7233-IOQNP,No,74,5409
2834-JKOOW,No,51,3572
2400-FEQME,No,25,5011
4957-SREEC,No,69,5748
4923-ADWXJ,No,66,3962
3439-GVUSX,No,80,4570
5949-HGVJL,No,46,2753
5203-XEHAX,No,48,3445
1635-HDGFT,No,69,4855
8050-XGRVL,No,71,5010
9828-QHFBK,No,35,5796
5012-YSPJJ,No,41,3615
6728-VOIFY,No,80,5016
4891-NLUBA,No,20,5063
8969-PRHFK,No,32,4695
0661-KQHNK,No,46,5518
8709-KRDVL,No,76,4643
