Customer ID,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Offer,Tenure in Months
6537-OTKMY,No,No,Yes,DSL,14,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Offer D,15
8999-EXMNO,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Offer D,19
6725-TPKJO,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,44
7162-WPHPM,Yes,Yes,Yes,DSL,25,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,None,58
1599-MMYRQ,Yes,No,Yes,Fiber Optic,41,Yes,Yes,No,No,No,No,No,Yes,One Year,None,62
8821-KVZKQ,No,No,Yes,Cable,19,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Offer A,70
6434-TTGJP,No,No,Yes,Cable,24,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Offer D,10
0042-JVWOJ,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Offer C,26
0130-SXOUN,Yes,Yes,Yes,Fiber Optic,8,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Offer A,66
2330-PQGDQ,Yes,Yes,Yes,Fiber Optic,51,No,Yes,No,Yes,No,No,No,Yes,One Year,None,51
1452-UZOSF,Yes,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Offer A,72
2097-YVPKN,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,65
8597-CTXVJ,Yes,Yes,Yes,Cable,19,Yes,Yes,No,Yes,No,No,No,Yes,One Year,None,70
6631-HMANX,Yes,Yes,Yes,Cable,16,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,None,72
9962-BFPDU,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,1
6394-HHHZM,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer E,3
5995-LFTLE,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,58
0665-XHDJU,Yes,Yes,Yes,Fiber Optic,48,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,None,72
8265-HKSOW,Yes,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,None,72
3544-FBCAS,Yes,Yes,Yes,DSL,22,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,None,72
4759-PXTAN,Yes,Yes,Yes,DSL,13,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,None,59
7054-DMVAS,Yes,No,Yes,DSL,16,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,None,54
3428-MMGUB,Yes,Yes,Yes,Fiber Optic,10,No,No,Yes,No,Yes,No,No,Yes,Two Year,None,60
6549-BTYPG,No,No,Yes,DSL,69,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,None,60
7823-JSOAG,Yes,Yes,Yes,Fiber Optic,14,No,No,No,No,No,No,No,Yes,Month-to-Month,None,3
3705-RHRFR,Yes,Yes,Yes,Fiber Optic,19,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,None,69
9374-YOLBJ,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer E,1
9074-KGVOX,No,No,Yes,DSL,23,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,None,50
6128-DAFVY,No,No,Yes,DSL,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,None,56
9933-QRGTX,Yes,No,Yes,Fiber Optic,13,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,None,60
5066-GFJMM,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer E,3
2661-GKBTK,Yes,No,Yes,DSL,21,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,None,60
0458-HEUZG,No,No,Yes,Cable,13,No,No,Yes,Yes,No,No,No,No,Two Year,Offer D,13
7268-WNTCP,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,62
0824-VWDPO,Yes,Yes,Yes,Fiber Optic,30,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,None,45
8409-WQJUX,No,No,Yes,Cable,29,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Offer C,25
2578-JQPHZ,Yes,No,Yes,Fiber Optic,59,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer B,44
3278-FSIXX,Yes,No,Yes,Cable,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer E,2
9746-UGFAC,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Offer D,22
2946-KIQSP,No,No,Yes,Cable,12,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Offer C,35
0625-AFOHS,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Offer C,29
4636-OLWOE,Yes,No,Yes,Cable,59,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Offer B,54
4685-ERGHK,Yes,Yes,Yes,Fiber Optic,26,No,No,No,No,Yes,No,No,Yes,One Year,Offer B,57
0885-HMGPY,Yes,Yes,Yes,Cable,12,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Offer B,62
5003-OKNNK,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Offer D,15
7208-PSIHR,Yes,Yes,Yes,Fiber Optic,30,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,None,70
4012-ZTHBR,Yes,No,Yes,Cable,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Offer D,21
0489-WMEMG,Yes,No,Yes,Cable,53,No,No,No,Yes,No,No,No,Yes,One Year,Offer D,23
7435-ZNUYY,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Offer E,6
1354-YZFNB,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Offer E,4
2985-FMWYF,Yes,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer D,23
2812-ENYMO,No,No,Yes,Cable,82,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Offer C,26
2717-HVIZY,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer E,8
3422-GALYP,Yes,Yes,Yes,Fiber Optic,85,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Offer E,2
2890-WFBHU,Yes,Yes,Yes,DSL,73,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Offer B,59
0327-WFZSY,Yes,Yes,Yes,Fiber Optic,75,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Offer C,39
7977-HXJKU,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Offer D,21
7033-CLAMM,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Offer B,48
0864-FVJNJ,Yes,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Offer B,64
7356-IWLFW,Yes,Yes,Yes,Fiber Optic,16,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Offer B,46
9541-PWTWO,Yes,Yes,Yes,DSL,21,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer B,52
3967-VQOGC,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,67
6308-CQRBU,Yes,Yes,Yes,Fiber Optic,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,None,71
0186-CAERR,Yes,Yes,Yes,Fiber Optic,48,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,None,71
3043-SUDUA,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer C,32
5442-BHQNG,Yes,No,Yes,Fiber Optic,9,No,No,No,No,No,No,No,Yes,Month-to-Month,None,2
2169-RRLFW,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,71
5872-OEQNH,No,No,Yes,DSL,73,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,Offer B,60
8873-GLDMH,Yes,Yes,Yes,Fiber Optic,9,No,No,No,No,No,No,No,Yes,Month-to-Month,None,6
5696-JVVQY,Yes,No,Yes,DSL,57,Yes,Yes,Yes,No,No,Yes,Yes,No,Two Year,Offer B,48
8946-BFWSG,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Offer B,63
0547-HURJB,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer D,12
8845-LWKGE,Yes,No,Yes,Cable,18,No,No,Yes,Yes,Yes,No,No,Yes,One Year,Offer C,30
0691-NIKRI,Yes,Yes,Yes,Fiber Optic,14,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Offer B,40
5022-JNQEQ,Yes,No,Yes,Fiber Optic,20,No,No,No,Yes,No,No,No,Yes,Month-to-Month,None,9
3249-VHRIP,No,No,Yes,Cable,30,No,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Offer B,62
3736-BLEPA,Yes,No,Yes,Fiber Optic,12,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Offer C,28
4701-LKOZD,Yes,Yes,Yes,Cable,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,None,70
6603-QWSPR,Yes,No,Yes,Fiber Optic,82,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer B,46
9921-QFQUL,Yes,Yes,Yes,Fiber Optic,15,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Offer D,23
1929-ZCBHE,No,No,Yes,DSL,47,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Offer B,47
4378-MYPGO,Yes,No,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,None,68
4129-LYCOI,Yes,Yes,Yes,Fiber Optic,59,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,None,67
7798-JVXYM,Yes,No,Yes,DSL,29,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Offer D,14
8647-SDTWQ,Yes,Yes,Yes,Fiber Optic,22,No,No,No,No,No,No,No,No,Month-to-Month,Offer B,57
2696-ECXKC,Yes,Yes,Yes,Fiber Optic,18,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Offer B,55
2081-KJSQF,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,1
3323-CPBWR,Yes,Yes,Yes,Fiber Optic,6,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Offer D,23
3384-CTMSF,Yes,Yes,Yes,Fiber Optic,21,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer B,47
0902-RFHOF,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,None,38
7718-RXDGG,Yes,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,No,Month-to-Month,Offer D,15
1025-FALIX,Yes,No,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,None,26
3451-VAWLI,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,35
3407-QGWLG,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,3
2347-WKKAE,Yes,Yes,Yes,Fiber Optic,11,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,None,42
8735-DCXNF,Yes,No,Yes,DSL,9,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Offer D,10
3214-IYUUQ,Yes,No,Yes,Fiber Optic,69,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,None,61
1936-UAFEH,Yes,Yes,Yes,Fiber Optic,17,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,None,68
3587-PMCOY,Yes,No,Yes,Fiber Optic,26,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Offer D,10
1027-LKKQQ,Yes,No,Yes,DSL,56,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,None,72
7148-XZPHA,Yes,No,Yes,Fiber Optic,53,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,None,55
5309-TAIKL,Yes,No,Yes,DSL,21,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,None,7
6856-RAURS,Yes,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,None,2
8778-LMWTJ,Yes,No,Yes,Fiber Optic,73,Yes,No,No,No,No,No,No,Yes,Month-to-Month,None,9
9717-IOAAF,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,27
2845-KDHVX,Yes,No,Yes,DSL,25,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,None,64
0848-SOMKO,No,No,Yes,DSL,26,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,None,70
1535-VTJOQ,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,24
6368-TZZDT,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,4
0943-ZQPXH,Yes,No,Yes,Fiber Optic,25,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,None,44
1293-BSEUN,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,72
1302-TPUBN,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,66
0927-CNGRH,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,1
8608-OZTLB,Yes,No,Yes,DSL,76,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,None,38
2335-GSODA,No,No,Yes,DSL,26,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,None,23
1952-DVVSW,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,None,10
6656-GULJQ,Yes,Yes,Yes,DSL,27,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,None,72
9853-JFZDU,Yes,No,Yes,DSL,69,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,None,35
3777-XROBG,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,58
6994-FGRHH,Yes,No,Yes,Fiber Optic,28,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,None,70
4000-VGMQP,Yes,Yes,Yes,Cable,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,None,38
3999-WRNGR,No,No,Yes,Cable,51,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,None,60
3466-RITXD,Yes,Yes,Yes,Fiber Optic,8,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,None,26
2680-XKKNJ,Yes,No,Yes,DSL,28,Yes,Yes,No,Yes,No,No,No,No,One Year,None,8
2101-RANCD,Yes,Yes,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,None,55
7921-BEPCI,Yes,Yes,Yes,DSL,23,Yes,Yes,No,No,No,No,No,Yes,Two Year,None,72
8510-TMWYB,Yes,Yes,Yes,Cable,21,No,Yes,Yes,No,No,No,No,Yes,Two Year,None,54
3258-ZKPAI,Yes,Yes,Yes,Fiber Optic,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,None,72
1428-IEDPR,Yes,Yes,Yes,Fiber Optic,30,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,None,52
4450-YOOHP,No,No,Yes,DSL,6,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,None,39
6728-CZFEI,Yes,No,Yes,DSL,52,No,No,No,No,Yes,No,No,Yes,One Year,None,15
3653-NCRDJ,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,None,43
6519-ZHPXP,Yes,No,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,None,72
3472-QPRCH,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,40
8224-UAXBZ,No,No,Yes,DSL,29,Yes,Yes,No,No,Yes,No,No,Yes,One Year,None,58
9610-WCESF,No,No,Yes,Cable,17,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,None,67
2486-WYVVE,Yes,Yes,Yes,DSL,6,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,None,31
1422-DGUBX,Yes,Yes,Yes,Fiber Optic,18,No,No,No,Yes,No,No,No,Yes,One Year,None,32
2999-AANRQ,Yes,No,Yes,DSL,71,Yes,Yes,No,Yes,Yes,No,No,No,Two Year,None,21
8668-KNZTI,Yes,No,Yes,DSL,3,Yes,No,Yes,No,No,No,No,Yes,One Year,None,52
0480-KYJVA,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,72
9746-YKGXB,No,No,Yes,DSL,19,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,None,52
3926-YZVVX,Yes,No,Yes,Cable,12,No,No,No,Yes,No,No,No,Yes,One Year,None,41
6000-UKLWI,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,41
6332-FBZRI,Yes,Yes,Yes,DSL,24,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,None,67
2096-XOTMO,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,16
3266-FTKHB,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,17
8221-EQDGL,Yes,No,Yes,DSL,30,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,None,35
2346-LOCWC,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,58
0298-XACET,No,No,Yes,DSL,17,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,None,52
7560-QJAVJ,Yes,No,Yes,DSL,28,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,None,70
2995-YWTCD,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,19
9137-UIYPG,Yes,No,Yes,Fiber Optic,56,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,None,35
2809-ZMYOQ,Yes,Yes,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,None,32
5084-OOVCJ,Yes,No,Yes,DSL,69,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,None,17
0254-WWRKD,Yes,No,Yes,Cable,28,No,Yes,No,No,No,No,No,Yes,One Year,Offer A,67
7727-SHVZV,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,9
5339-PXDVH,Yes,Yes,Yes,Fiber Optic,18,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Offer E,4
8782-NUUOL,Yes,No,Yes,DSL,3,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,None,60
7601-WFVZV,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Offer E,1
4609-KNNWG,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,27
9529-OFXHY,Yes,Yes,Yes,Fiber Optic,59,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,None,15
2669-QVCRG,Yes,Yes,Yes,Fiber Optic,19,Yes,No,No,No,No,No,No,Yes,Month-to-Month,None,41
2478-EEWWM,No,No,Yes,DSL,53,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Offer B,59
9174-IHETN,Yes,No,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Two Year,Offer B,50
2233-TXSIU,No,No,Yes,DSL,52,Yes,No,Yes,No,Yes,No,No,Yes,One Year,None,17
9644-UMGQA,Yes,No,Yes,DSL,51,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Offer E,6
0419-YAAPX,Yes,No,Yes,Fiber Optic,23,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Offer B,49
0872-CASZJ,Yes,Yes,Yes,Cable,53,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Offer B,59
8164-OCKUJ,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Offer B,59
3094-JOJAI,Yes,Yes,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,None,18
9494-MRNYX,Yes,Yes,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,None,10
2599-CZABP,Yes,No,Yes,DSL,19,No,No,No,No,No,No,No,Yes,One Year,Offer D,14
7945-PRBVF,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,35
4544-RXFMG,Yes,No,Yes,DSL,24,No,No,No,No,No,No,No,Yes,One Year,Offer E,8
0859-YGKFW,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Offer D,18
1150-FTQGN,Yes,Yes,Yes,Fiber Optic,76,Yes,Yes,No,No,Yes,No,No,Yes,One Year,Offer B,60
7196-LIWRH,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Offer E,6
5448-VWNAM,Yes,Yes,Yes,DSL,57,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Offer D,19
1177-XZBJL,Yes,Yes,Yes,DSL,15,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Offer B,53
9330-VOFSZ,Yes,Yes,Yes,Fiber Optic,14,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer B,60
0939-EREMR,Yes,No,Yes,Cable,27,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Offer D,13
9389-ACWBI,Yes,No,Yes,Fiber Optic,16,No,No,No,No,No,No,No,Yes,Month-to-Month,None,5
3644-QXEHN,Yes,No,Yes,Fiber Optic,19,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer D,13
2911-IJORQ,Yes,Yes,Yes,DSL,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,None,37
5921-NGYRH,Yes,No,Yes,Fiber Optic,22,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Offer B,64
5998-DZLYR,Yes,Yes,Yes,Fiber Optic,13,No,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Offer B,61
3985-HOYPM,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,None,26
9548-LERKT,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,24
6576-FBXOJ,No,No,Yes,DSL,27,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Offer D,17
4310-KEDTB,No,No,Yes,DSL,27,No,No,Yes,No,No,No,No,Yes,Month-to-Month,None,26
4062-HBMOS,Yes,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer B,52
2676-ISHSF,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,1
9236-NDUCW,No,No,Yes,DSL,4,Yes,No,No,Yes,No,No,No,Yes,Two Year,Offer D,21
4753-PADAS,Yes,Yes,Yes,Fiber Optic,73,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Offer A,67
6103-QCKFX,Yes,No,Yes,DSL,75,Yes,No,No,Yes,No,No,No,No,Month-to-Month,Offer B,44
7781-EWARA,No,No,Yes,Cable,47,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Offer A,70
7018-FPXHH,Yes,No,Yes,DSL,13,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Offer B,56
0572-ZJKLT,Yes,Yes,Yes,Fiber Optic,18,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Offer B,46
5135-RDDQL,Yes,No,Yes,DSL,11,Yes,No,No,No,No,No,No,Yes,Two Year,Offer B,63
1353-LJWEM,Yes,No,Yes,DSL,27,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Offer D,11
1794-SWWKL,Yes,Yes,Yes,DSL,59,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Offer D,15
6166-YIPFO,No,No,Yes,DSL,12,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Offer A,72
9332-GYWLO,Yes,No,Yes,DSL,48,No,No,No,No,Yes,No,No,Yes,Month-to-Month,None,6
4184-VODJZ,Yes,Yes,Yes,Fiber Optic,28,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Offer B,63
1092-WPIVQ,Yes,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Offer D,18
7233-IOQNP,No,No,Yes,Cable,21,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Offer B,43
2834-JKOOW,No,No,Yes,DSL,25,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Offer D,15
2400-FEQME,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Offer B,55
4957-SREEC,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Offer A,70
4923-ADWXJ,Yes,No,Yes,DSL,10,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,None,25
3439-GVUSX,No,No,Yes,DSL,29,No,No,No,No,No,No,No,Yes,Month-to-Month,None,1
5949-HGVJL,Yes,No,Yes,DSL,20,No,Yes,No,Yes,Yes,Yes,Yes,No,Month-to-Month,None,26
5203-XEHAX,Yes,No,Yes,DSL,7,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,None,34
1635-HDGFT,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Offer D,19
8050-XGRVL,Yes,No,Yes,DSL,71,Yes,No,Yes,No,No,No,No,Yes,One Year,Offer B,62
9828-QHFBK,Yes,No,Yes,DSL,22,Yes,No,No,No,No,No,No,Yes,Month-to-Month,None,24
5012-YSPJJ,Yes,No,Yes,DSL,71,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,None,31
6728-VOIFY,Yes,No,Yes,Fiber Optic,51,No,Yes,No,No,Yes,Yes,Yes,No,One Year,Offer B,63
4891-NLUBA,No,No,Yes,DSL,26,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer B,61
8969-PRHFK,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Offer D,18
0661-KQHNK,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,None,6
8709-KRDVL,Yes,Yes,Yes,Fiber Optic,30,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,None,33
1427-VERSM,Yes,No,Yes,Fiber Optic,18,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Offer B,56
9801-NOSHQ,Yes,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Offer D,23
6339-YPSAH,Yes,No,Yes,Fiber Optic,22,No,No,Yes,No,No,No,No,No,Month-to-Month,None,9
2159-TURXX,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,None,5
1548-FEHVL,Yes,Yes,Yes,Fiber Optic,29,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,None,61
3795-CAWEX,Yes,Yes,Yes,Fiber Optic,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Offer A,70
6215-NQCPY,Yes,Yes,Yes,Fiber Optic,15,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Offer D,15
5647-URDKA,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,8
2229-DPMBI,Yes,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,None,8
9626-WEQRM,No,No,Yes,DSL,2,Yes,No,No,No,No,No,No,No,Month-to-Month,None,4
2188-SXWVT,Yes,No,Yes,DSL,8,Yes,Yes,No,No,No,No,No,Yes,One Year,Offer C,34
