Customer ID,Monthly Charge,Total Charges,Total Revenue,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Payment Method,Paperless Billing
3374-TTZTK,106.3,5487.0,8077.64,0.0,0,2590.64,Bank Withdrawal,Yes
8990-ZXLSU,69.05,651.5,920.33,0.0,0,268.83,Bank Withdrawal,No
2275-RBYQS,45.4,45.4,94.73,0.0,0,49.33,Credit Card,Yes
4419-UJMUS,99.35,6856.45,7440.19,0.0,0,583.74,Bank Withdrawal,Yes
7794-JASDG,50.75,50.75,96.52,0.0,0,45.77,Credit Card,Yes
7609-YBPXG,87.1,4735.2,5816.36,0.0,80,1001.16,Bank Withdrawal,No
5519-TEEUH,20.15,682.15,1380.43,0.0,0,698.28,Credit Card,Yes
0804-XBFBV,25.2,321.05,321.05,0.0,0,0.0,Bank Withdrawal,No
2676-OXPPQ,55.7,335.65,354.61,0.0,0,18.96,Bank Withdrawal,Yes
3703-TTEPD,65.35,1424.4,1763.76,0.0,0,339.36,Bank Withdrawal,No
2799-TSLAG,25.3,1748.55,3960.5,0.0,0,2211.95,Bank Withdrawal,Yes
2208-NKVVH,24.25,1077.95,1198.78,0.0,0,120.83,Credit Card,No
7139-JZFVG,60.5,3694.45,6288.85,0.0,0,2594.4,Bank Withdrawal,No
4987-GQWPO,25.1,382.8,382.8,0.0,0,0.0,Credit Card,No
1757-TCATG,20.05,746.75,2182.45,0.0,0,1435.7,Bank Withdrawal,No
4776-XSKYQ,30.25,368.85,368.85,0.0,0,0.0,Credit Card,No
8048-DSDFQ,20.2,20.2,33.28,0.0,0,13.08,Credit Card,No
5753-QQWPW,59.9,1654.7,1971.66,0.0,0,316.96,Bank Withdrawal,Yes
6010-DDPPW,25.15,1940.85,2572.95,0.0,0,632.1,Bank Withdrawal,No
6693-FRIRW,101.3,1794.65,1930.73,0.0,0,136.08,Credit Card,No
6586-MYGKD,76.95,5289.8,6568.0,0.0,0,1278.2,Credit Card,Yes
3173-NVMPX,55.3,501.2,711.44,0.0,0,210.24,Credit Card,Yes
0623-GDISB,48.45,48.45,64.87,0.0,0,16.42,Bank Withdrawal,Yes
2892-GESUL,19.35,309.25,669.25,0.0,0,360.0,Credit Card,No
2043-WVTQJ,55.7,55.7,73.38,0.0,0,17.68,Credit Card,No
8034-RYTVV,84.25,4589.85,7056.6,0.0,0,2466.75,Credit Card,Yes
3863-QSTYI,64.65,3735.45,4726.65,0.0,0,991.2,Bank Withdrawal,Yes
5044-LRQAQ,69.2,477.55,766.09,0.0,0,288.54,Bank Withdrawal,Yes
1716-LSAMB,54.65,2553.7,4588.15,0.0,0,2034.45,Bank Withdrawal,No
1333-PBMXB,24.75,1342.15,2901.13,0.0,0,1558.98,Bank Withdrawal,Yes
6546-OPBBH,23.95,1216.35,3386.4,0.0,0,2170.05,Credit Card,Yes
9127-QRZMH,59.85,2603.95,3378.79,0.0,0,774.84,Bank Withdrawal,Yes
5919-VCZYM,20.05,42.7,123.26,0.0,0,80.56,Credit Card,No
9644-KVCNC,92.15,6056.9,7355.78,0.0,0,1298.88,Bank Withdrawal,Yes
2137-DQMEV,44.8,2983.65,2983.65,0.0,0,0.0,Credit Card,No
8174-LNWMW,20.9,689.35,1500.31,0.0,0,810.96,Credit Card,No
7964-VEXDG,80.35,1747.2,2028.39,0.0,0,281.19,Bank Withdrawal,No
2404-JIBFC,85.1,4657.95,5119.4,0.0,0,461.45,Bank Withdrawal,Yes
4632-PAOYU,19.95,433.5,1256.3,0.0,0,822.8,Credit Card,No
2990-OGYTD,86.15,5883.85,6098.25,0.0,0,214.4,Bank Withdrawal,No
7880-XSOJX,42.4,146.4,146.4,0.0,0,0.0,Credit Card,No
4589-IUAJB,24.25,1724.15,3721.95,0.0,0,1997.8,Bank Withdrawal,No
8457-XIGKN,19.6,356.15,938.55,0.0,0,582.4,Credit Card,Yes
6072-NUQCB,20.25,488.25,1317.65,0.0,0,829.4,Bank Withdrawal,No
8838-GPHZP,20.6,1298.7,2342.61,0.0,0,1043.91,Credit Card,Yes
8750-QWZAJ,19.8,1378.75,4769.55,0.0,0,3390.8,Bank Withdrawal,No
6918-UMQCG,80.2,384.25,628.55,0.0,0,244.3,Bank Withdrawal,No
0675-NCDYU,116.4,8543.25,10621.17,0.0,0,2077.92,Credit Card,Yes
6339-DKLMK,31.65,389.95,389.95,0.0,0,0.0,Bank Withdrawal,Yes
1346-PJWTK,94.15,5731.85,6813.38,0.0,0,1081.53,Credit Card,No
5088-QZLRL,20.65,20.65,22.12,0.0,0,1.47,Bank Withdrawal,No
4397-FRLTA,20.15,84.5,214.66,0.0,0,130.16,Credit Card,No
3057-VJJQE,55.25,1924.1,2637.75,0.0,0,713.65,Credit Card,No
2302-OUZXB,82.15,5784.3,7369.02,0.0,0,1584.72,Bank Withdrawal,No
2270-CHBFN,95.1,4060.55,5500.23,0.0,0,1439.68,Credit Card,Yes
5982-FPVQN,95.15,3532.85,5050.96,0.0,0,1518.11,Bank Withdrawal,Yes
9107-UKCKY,79.8,4914.8,6685.48,0.0,70,1700.68,Bank Withdrawal,Yes
4654-ULTTN,74.8,5315.8,5895.4,0.0,0,579.6,Credit Card,Yes
5546-BYZSM,20.45,775.6,1410.28,0.0,0,634.68,Bank Withdrawal,No
1492-KGETH,78.35,5445.95,7958.95,0.0,0,2513.0,Bank Withdrawal,No
4163-HFTUK,19.1,1007.8,2503.63,0.0,0,1495.83,Bank Withdrawal,No
8215-NGSPE,20.0,833.55,965.43,0.0,0,131.88,Credit Card,No
8859-YSTWS,19.95,1004.5,1533.46,0.0,0,528.96,Bank Withdrawal,No
7601-DHFWZ,24.0,1183.05,2662.41,0.0,0,1479.36,Credit Card,No
1998-VHJHK,19.15,501.35,1046.21,0.0,0,544.86,Credit Card,No
0487-VVUVK,19.15,477.6,954.85,0.0,0,477.25,Credit Card,Yes
5063-IUOKK,19.75,265.75,397.18,0.0,0,131.43,Credit Card,No
4508-OEBEY,75.5,2424.45,3272.92,0.0,0,848.47,Credit Card,Yes
0027-KWYKW,83.75,1849.95,2652.88,0.0,0,802.93,Bank Withdrawal,Yes
2308-STERM,19.4,61.05,74.35,0.0,0,13.3,Credit Card,No
5982-XMDEX,26.5,1698.55,3889.7,0.0,0,2191.15,Bank Withdrawal,No
6051-PTVNS,19.15,998.1,2521.6,0.0,0,1523.5,Credit Card,No
2877-VDUER,40.9,1383.6,1383.6,0.0,0,0.0,Credit Card,No
9152-AMKAK,80.25,493.4,631.1,0.0,0,137.7,Credit Card,Yes
9432-VOFYX,70.8,1207.0,1816.96,0.0,0,609.96,Bank Withdrawal,Yes
8049-WJCLQ,60.2,563.5,761.2,0.0,0,197.7,Credit Card,No
6586-PSJOX,55.2,864.55,969.0,0.0,80,24.45,Credit Card,No
9705-ZJBCG,54.15,701.05,956.24,0.0,0,255.19,Bank Withdrawal,No
9670-BPNXF,62.55,2796.45,3174.45,0.0,0,378.0,Credit Card,Yes
3913-FCUUW,70.45,5165.7,5658.9,0.0,0,493.2,Bank Withdrawal,Yes
3301-VKTGC,85.5,5696.6,7714.16,0.0,0,2017.56,Bank Withdrawal,Yes
9555-SAHUZ,54.5,2076.05,3834.31,0.0,0,1758.26,Bank Withdrawal,No
0816-TSPHQ,20.75,44.2,99.54,0.0,0,55.34,Credit Card,No
9932-WBWIK,20.35,215.25,741.93,0.0,0,526.68,Credit Card,No
5286-YHCVC,104.8,7470.1,10385.38,0.0,0,2915.28,Bank Withdrawal,Yes
9115-YQHGA,51.1,2092.9,3472.5,0.0,0,1379.6,Bank Withdrawal,Yes
8963-MQVYN,20.55,469.85,1437.19,0.0,0,967.34,Bank Withdrawal,Yes
2458-EOMRE,64.05,733.95,1274.51,0.0,90,450.56,Bank Withdrawal,No
6542-LWGXJ,25.0,78.25,78.25,0.0,0,0.0,Credit Card,No
5567-GZKQY,20.3,1131.5,2828.0,0.0,0,1696.5,Credit Card,No
1222-LRYKO,26.35,184.05,413.73,0.0,0,229.68,Credit Card,No
2087-QAREY,54.7,1178.75,2055.01,0.0,0,876.26,Credit Card,Yes
4423-JWZJN,90.25,5629.15,8531.55,0.0,0,2902.4,Credit Card,No
6490-FGZAT,20.65,109.3,303.34,0.0,0,194.04,Credit Card,No
7452-FOLON,25.45,958.45,2774.68,0.0,0,1816.23,Bank Withdrawal,No
2320-TZRRH,19.5,403.15,1177.95,0.0,0,774.8,Credit Card,No
4942-VZZOM,66.15,4392.5,6789.94,0.0,0,2397.44,Credit Card,Yes
7502-BNYGS,69.1,3168.0,4634.48,0.0,0,1466.48,Credit Card,Yes
6147-CBCRA,20.05,669.45,806.4,0.0,0,136.95,Credit Card,No
6047-SUHPR,59.8,2343.85,3022.05,0.0,140,538.2,Bank Withdrawal,No
9752-ZNQUT,48.6,48.6,56.59,0.0,0,7.99,Bank Withdrawal,Yes
5666-MBJPT,25.1,1725.0,3052.95,0.0,0,1327.95,Bank Withdrawal,Yes
7312-XSBAT,49.75,49.75,91.54,0.0,0,41.79,Bank Withdrawal,No
3096-GKWEB,94.75,1691.9,2306.96,0.0,0,615.06,Bank Withdrawal,Yes
2371-JQHZZ,93.0,2248.05,3413.89,0.0,40,1125.84,Bank Withdrawal,Yes
0674-GCDXG,71.9,4479.2,7162.37,0.0,0,2683.17,Bank Withdrawal,Yes
1121-QSIVB,77.55,3471.1,3694.18,0.0,0,223.08,Credit Card,Yes
4396-KLSEH,19.85,63.0,90.52,0.0,0,27.52,Bank Withdrawal,Yes
2824-MYYBN,95.25,3314.15,3373.35,0.0,0,59.2,Bank Withdrawal,Yes
6345-HOVES,25.05,852.7,852.7,0.0,0,0.0,Bank Withdrawal,Yes
8318-LCNBW,53.15,1930.9,1930.9,0.0,0,0.0,Credit Card,No
6469-QJKZW,20.15,91.4,274.76,0.0,0,183.36,Bank Withdrawal,No
6370-ZVHDV,25.3,1554.9,4017.47,0.0,0,2462.57,Bank Withdrawal,No
5915-DGNVC,71.8,3472.05,4701.95,0.0,0,1229.9,Bank Withdrawal,No
6260-XLACS,19.7,117.8,209.96,0.0,0,92.16,Credit Card,No
3566-CAAYU,49.85,3210.35,3210.35,0.0,0,0.0,Bank Withdrawal,No
4983-CCWMC,69.6,207.4,314.31,0.0,20,86.91,Credit Card,Yes
9103-CXVOK,19.75,19.75,50.13,0.0,0,30.38,Bank Withdrawal,No
2896-TBNBE,80.8,3132.75,3651.55,0.0,0,518.8,Bank Withdrawal,No
3841-CONLJ,35.0,35.0,35.0,0.0,0,0.0,Bank Withdrawal,No
4475-NVTLU,19.2,903.7,1679.05,0.0,0,775.35,Bank Withdrawal,No
9386-LDCZR,90.65,3882.3,5463.84,0.0,0,1581.54,Credit Card,Yes
9585-KKMFD,20.0,879.8,1536.62,0.0,0,656.82,Credit Card,Yes
5399-ZIMKF,74.65,383.65,547.7,0.0,0,164.05,Bank Withdrawal,Yes
0336-KXKFK,61.2,4390.25,4390.25,0.0,0,0.0,Credit Card,Yes
5619-XZZKR,19.95,68.2,95.64,0.0,0,27.44,Credit Card,No
3948-FVVRP,54.8,452.8,852.94,0.0,0,400.14,Credit Card,No
0983-TATYJ,51.45,1758.9,3345.87,0.0,0,1586.97,Credit Card,Yes
1813-JYWTO,80.45,5737.6,6316.16,0.0,130,448.56,Bank Withdrawal,No
6719-OXYBR,85.3,1219.85,1629.35,0.0,0,409.5,Bank Withdrawal,No
6476-YHMGA,76.5,1155.6,1752.15,0.0,0,596.55,Bank Withdrawal,No
0168-XZKBB,86.85,1564.4,1713.36,0.0,0,148.96,Bank Withdrawal,Yes
3785-NRHYR,19.65,19.65,36.56,0.0,0,16.91,Credit Card,No
4537-DKTAL,45.55,84.4,178.2,0.0,10,83.8,Bank Withdrawal,No
5602-BVFMK,19.3,228.75,730.11,0.0,0,501.36,Credit Card,No
6297-NOOPG,110.5,7752.05,9749.85,0.0,0,1997.8,Bank Withdrawal,Yes
8204-TIFGJ,20.3,470.6,844.58,0.0,0,373.98,Bank Withdrawal,Yes
8903-XEBGX,55.3,108.65,196.51,0.0,0,87.86,Bank Withdrawal,Yes
1089-XZWHH,19.7,494.05,1605.25,0.0,0,1111.2,Credit Card,Yes
2325-WINES,104.05,3416.85,3871.57,0.0,0,454.72,Credit Card,Yes
6064-ZATLR,52.85,1498.65,1783.5,0.0,0,284.85,Bank Withdrawal,No
7824-PANSQ,80.65,4807.35,7398.21,0.0,0,2590.86,Bank Withdrawal,No
9648-BCHKM,24.65,471.35,1257.77,0.0,0,786.42,Credit Card,Yes
2888-ADFAO,21.3,1041.8,1227.45,0.0,0,185.65,Bank Withdrawal,Yes
8707-HOEDG,110.2,7689.8,8225.5,0.0,150,385.7,Bank Withdrawal,Yes
4072-IPYLT,51.05,1815.0,2525.28,0.0,0,710.28,Credit Card,No
7167-PCEYD,19.8,1311.3,1627.54,0.0,0,316.24,Credit Card,Yes
4936-YPJNK,19.9,199.45,437.85,0.0,0,238.4,Credit Card,Yes
4817-KEQSP,19.85,1326.35,2521.99,0.0,0,1195.64,Bank Withdrawal,No
6408-WHTEF,89.4,6376.55,6574.55,0.0,0,198.0,Credit Card,Yes
9251-AWQGT,20.0,935.9,1404.86,0.0,0,468.96,Credit Card,No
8749-CLJXC,20.05,20.05,33.56,0.0,0,13.51,Credit Card,No
7989-VCQOH,83.25,1611.15,1796.37,0.0,0,185.22,Bank Withdrawal,No
8882-TLVRW,39.1,2779.5,2779.5,0.0,0,0.0,Credit Card,No
3580-GICBM,24.2,1445.2,3570.44,0.0,0,2125.24,Credit Card,Yes
9730-DRTMJ,72.8,2333.05,2826.17,0.0,0,493.12,Credit Card,Yes
4686-UXDML,99.85,1992.55,2514.61,0.0,0,522.06,Credit Card,Yes
0932-YIXYU,20.25,1029.8,1445.75,0.0,0,415.95,Credit Card,No
7480-SPLEF,26.0,1796.55,2596.95,0.0,0,800.4,Bank Withdrawal,Yes
7636-XUHWW,19.9,33.7,41.34,0.0,0,7.64,Credit Card,Yes
1431-CYWMH,19.05,454.05,1475.95,0.0,0,1021.9,Bank Withdrawal,No
6349-JDHQP,19.85,1049.6,2046.53,0.0,0,996.93,Credit Card,No
5847-MXBEO,20.3,475.1,703.02,0.0,0,227.92,Credit Card,No
1116-FRYVH,39.4,1978.65,2108.65,0.0,130,0.0,Credit Card,No
9633-XQABV,70.25,229.7,305.9,0.0,0,76.2,Bank Withdrawal,Yes
1183-CANVH,60.0,1347.15,1379.12,0.0,0,31.97,Bank Withdrawal,No
1972-XMUWV,59.8,3808.2,4473.15,0.0,0,664.95,Credit Card,Yes
8679-LZBMD,90.65,3974.15,5019.15,0.0,0,1045.0,Bank Withdrawal,Yes
3407-JMJQQ,109.0,7661.8,7942.44,0.0,150,130.64,Bank Withdrawal,Yes
6252-DFGTK,68.1,2479.25,3602.57,0.0,0,1123.32,Credit Card,No
1539-LNKHM,20.4,266.6,545.0,0.0,0,278.4,Credit Card,No
8645-KOMJQ,81.95,5601.4,8993.44,0.0,0,3392.04,Bank Withdrawal,Yes
0289-IVARM,60.55,1982.6,3550.95,0.0,0,1568.35,Bank Withdrawal,No
9761-XUJWD,65.6,339.9,382.9,0.0,0,43.0,Bank Withdrawal,Yes
4057-FKCZK,82.5,4828.05,6563.99,0.0,0,1735.94,Bank Withdrawal,No
4291-TPNFG,82.3,5980.55,8229.43,0.0,140,2108.88,Bank Withdrawal,Yes
6087-YPWHO,68.15,4808.7,6055.02,0.0,0,1246.32,Credit Card,No
3090-QFUVD,20.3,20.3,24.39,0.0,0,4.09,Credit Card,No
1722-LDZJS,20.2,1068.15,2151.47,0.0,0,1083.32,Credit Card,No
1818-ESQMW,89.2,2383.6,3453.34,0.0,0,1069.74,Bank Withdrawal,Yes
7401-RUBNK,74.8,1438.05,2217.27,0.0,0,779.22,Bank Withdrawal,No
0506-YLVKJ,20.2,917.45,3029.77,0.0,0,2112.32,Credit Card,Yes
8661-BOYNW,84.4,6096.45,6474.45,0.0,0,378.0,Credit Card,Yes
4815-GBTCD,25.15,99.95,99.95,0.0,0,0.0,Bank Withdrawal,Yes
2805-AUFQN,19.8,475.2,823.45,0.0,0,348.25,Credit Card,No
0980-PVMRC,50.85,2036.55,2036.55,0.0,0,0.0,Bank Withdrawal,Yes
7233-DRTRF,102.4,6444.05,7562.3,0.0,0,1118.25,Bank Withdrawal,Yes
3873-NFTGI,55.5,767.55,1026.27,0.0,0,258.72,Credit Card,Yes
7048-GXDAY,106.4,4040.65,4710.28,0.0,0,669.63,Bank Withdrawal,Yes
8571-ZCMCX,60.0,2768.65,2768.65,0.0,0,0.0,Credit Card,Yes
1169-WCVAK,88.8,1672.35,2319.3,0.0,0,646.95,Credit Card,Yes
7129-CAKJW,80.05,1345.65,2109.97,0.0,0,764.32,Bank Withdrawal,No
3570-YUEKJ,49.55,2077.95,2443.77,0.0,0,365.82,Bank Withdrawal,Yes
1555-HAPSU,23.9,1663.5,3751.61,0.0,0,2088.11,Credit Card,No
8464-EETCQ,18.8,1094.35,2216.68,0.0,0,1122.33,Credit Card,No
2419-FSORS,108.4,7719.5,8488.46,0.0,0,768.96,Bank Withdrawal,Yes
8132-YPVBX,85.95,514.6,758.44,0.0,0,243.84,Credit Card,Yes
6754-LZUKA,80.9,4932.5,6354.41,0.0,0,1421.91,Bank Withdrawal,No
8099-MZPUJ,111.8,5443.65,6047.01,0.0,0,603.36,Credit Card,No
0787-LHDYT,20.6,330.25,865.29,0.0,0,535.04,Credit Card,Yes
0374-IOEGQ,44.6,122.7,169.47,0.0,0,46.77,Bank Withdrawal,No
3197-NNYNB,105.1,6631.85,8435.6,0.0,0,1803.75,Credit Card,No
3396-DKDEL,115.15,8250.0,9045.2,0.0,0,795.2,Credit Card,Yes
1752-OZXFY,59.8,3561.15,4475.55,0.0,0,914.4,Credit Card,Yes
9066-QRSDU,26.3,1763.55,3287.07,0.0,0,1523.52,Bank Withdrawal,Yes
9867-NNXLC,20.05,470.2,1216.44,0.0,0,746.24,Credit Card,Yes
5321-NTRKC,79.85,5234.95,7545.61,0.0,0,2310.66,Bank Withdrawal,No
3161-GETRM,90.05,3097.0,3778.7,0.0,0,681.7,Credit Card,Yes
0402-OAMEN,24.45,1709.1,3189.42,0.0,0,1480.32,Bank Withdrawal,No
6933-VLYFX,59.95,1848.8,1848.8,0.0,0,0.0,Bank Withdrawal,No
6754-WKSHP,25.35,723.3,851.4,0.0,0,128.1,Bank Withdrawal,No
5055-MGMGF,105.05,6914.95,9621.1,0.0,60,2646.15,Bank Withdrawal,Yes
4641-FROLU,19.3,602.9,950.9,0.0,0,348.0,Credit Card,No
2862-JVEOY,19.15,124.4,187.64,0.0,0,63.24,Credit Card,No
2969-QWUBZ,51.4,96.8,96.8,0.0,0,0.0,Bank Withdrawal,No
9822-BIIGN,71.85,3827.9,5288.58,0.0,0,1460.68,Bank Withdrawal,No
1534-OULXE,49.7,2961.4,5575.25,0.0,0,2613.85,Bank Withdrawal,Yes
2971-SGAFL,78.75,995.35,1544.55,0.0,50,499.2,Bank Withdrawal,Yes
2905-KFQUV,70.4,154.8,169.78,0.0,0,14.98,Credit Card,Yes
3370-HXOPH,76.1,257.6,300.65,0.0,0,43.05,Bank Withdrawal,No
9391-YZEJW,94.0,5757.2,7759.18,0.0,0,2001.98,Bank Withdrawal,Yes
9958-MEKUC,103.95,7517.7,10824.66,0.0,0,3306.96,Credit Card,No
0281-CNTZX,19.95,1234.8,3651.48,0.0,0,2416.68,Bank Withdrawal,Yes
9114-VEPUF,96.1,6001.45,7893.07,0.0,0,1891.62,Bank Withdrawal,No
7876-BEUTG,48.8,720.1,1118.2,0.0,0,398.1,Credit Card,Yes
2338-BQEZT,50.55,2832.75,3031.85,0.0,0,199.1,Credit Card,Yes
9873-MNDKV,44.65,472.25,793.01,0.0,0,320.76,Credit Card,Yes
8241-JUIQO,19.45,1336.35,2916.86,0.0,0,1580.51,Bank Withdrawal,No
2194-IIQOF,89.3,6388.65,7801.55,0.0,0,1412.9,Credit Card,No
9631-RXVJM,19.25,677.9,826.3,0.0,0,148.4,Credit Card,No
9584-EXCDZ,70.5,1165.6,1875.86,0.0,0,710.26,Bank Withdrawal,No
5093-FEGLU,19.65,921.55,3078.85,0.0,0,2157.3,Bank Withdrawal,No
2621-UDNLU,20.85,72.0,107.31,0.0,0,35.31,Credit Card,No
7526-IVLYU,19.65,68.35,175.12,0.0,0,106.77,Credit Card,Yes
9214-EKVXR,44.0,44.0,70.15,0.0,0,26.15,Credit Card,Yes
3410-MHHUM,94.4,4295.35,5422.59,0.0,40,1087.24,Bank Withdrawal,No
2122-YWVYA,75.4,1380.4,1650.58,0.0,0,270.18,Bank Withdrawal,Yes
2296-DKZFP,71.0,4386.2,4470.05,0.0,0,83.85,Bank Withdrawal,No
8909-BOLNL,21.2,52.05,88.2,0.0,0,36.15,Credit Card,No
6603-YRDCJ,61.05,2018.4,2542.77,0.0,0,524.37,Credit Card,Yes
3229-USWAR,79.95,2727.3,2908.18,0.0,0,180.88,Bank Withdrawal,Yes
2138-VFAPZ,19.7,263.65,478.27,0.0,0,214.62,Credit Card,Yes
6131-JLWZM,20.3,275.4,561.53,0.0,0,286.13,Credit Card,Yes
0269-XFESX,24.35,538.5,1642.96,0.0,0,1104.46,Credit Card,No
1709-EJDOX,19.75,948.9,2901.28,0.0,0,1952.38,Credit Card,No
4316-XCSLJ,50.3,846.8,1622.17,0.0,0,775.37,Credit Card,Yes
0383-CLDDA,85.35,5897.4,7171.83,0.0,0,1274.43,Credit Card,Yes
2709-UQGNP,51.65,524.5,1014.9,0.0,0,490.4,Credit Card,Yes
3549-ZTMNH,24.0,269.65,583.69,0.0,0,314.04,Bank Withdrawal,Yes
8033-ATFAS,59.85,2341.5,4218.96,0.0,0,1877.46,Credit Card,Yes
0562-HKHML,23.9,1626.4,2974.69,0.0,0,1348.29,Credit Card,No
8277-RVRSV,24.15,800.3,856.73,0.0,0,56.43,Credit Card,No
7054-ENNGU,50.85,466.6,579.91,0.0,0,113.31,Credit Card,No
1455-HFBXA,91.6,4627.8,5624.84,0.0,60,937.04,Credit Card,Yes
9402-CXWPL,98.9,6838.6,7425.9,0.0,0,587.3,Bank Withdrawal,No
1628-BIZYP,85.0,85.0,100.2,0.0,0,15.2,Bank Withdrawal,Yes
0082-LDZUE,44.3,44.3,87.25,0.0,0,42.95,Credit Card,Yes
5343-SGUBI,80.2,4297.6,6528.4,0.0,0,2230.8,Credit Card,Yes
0856-NAOES,60.9,414.1,688.12,0.0,0,274.02,Credit Card,No
1976-AZZPJ,34.2,256.6,256.6,0.0,0,0.0,Credit Card,No
6156-UZDLF,87.15,2274.1,3466.44,0.0,20,1172.34,Credit Card,Yes
3099-OONVS,54.3,1296.8,2246.05,0.0,0,949.25,Bank Withdrawal,No
9500-WBGRP,19.1,1268.85,4200.66,0.0,0,2931.81,Credit Card,Yes
5183-KLYEM,112.75,8192.6,10729.88,0.0,0,2537.28,Credit Card,Yes
5144-PQCDZ,19.95,59.25,198.69,0.0,0,139.44,Credit Card,Yes
8514-VZHEB,19.5,1147.85,2254.1,0.0,0,1106.25,Credit Card,No
6625-IUTTT,65.55,4361.55,7734.13,0.0,40,3332.58,Bank Withdrawal,No
0068-FIGTF,78.2,2078.95,3399.52,0.0,0,1320.57,Credit Card,No
5965-GGPRW,105.25,7609.75,10205.35,0.0,0,2595.6,Bank Withdrawal,No
8035-PWSEV,89.25,487.05,702.33,0.0,0,215.28,Bank Withdrawal,Yes
2236-HILPA,20.65,1218.45,1909.75,0.0,0,691.3,Credit Card,No
1840-BIUOG,68.7,1416.2,2066.2,0.0,0,650.0,Bank Withdrawal,Yes
1356-MKYSK,78.65,483.3,772.84,0.0,10,279.54,Credit Card,No
6080-LNESI,24.75,1234.6,2156.17,0.0,0,921.57,Credit Card,No
1830-IPXVJ,19.75,1311.6,2861.0,0.0,0,1549.4,Credit Card,No
8398-TBIYD,84.7,6185.15,6795.71,0.0,0,610.56,Bank Withdrawal,Yes
9418-RUKPH,19.95,756.4,2652.6,0.0,0,1896.2,Credit Card,Yes
4712-AUQZO,33.6,550.35,550.35,0.0,0,0.0,Credit Card,No
9711-FJTBX,85.85,4793.8,5436.68,0.0,0,642.88,Credit Card,Yes
2908-ZTPNF,34.85,1267.2,1267.2,0.0,0,0.0,Bank Withdrawal,Yes
1414-YADCW,84.6,5706.2,5781.1,0.0,0,74.9,Bank Withdrawal,No
8756-RDDLT,44.95,3085.35,3085.35,0.0,0,0.0,Bank Withdrawal,No
2862-PFNIK,24.7,24.7,24.7,0.0,0,0.0,Bank Withdrawal,Yes
5816-QVHRX,100.3,3541.4,5208.62,0.0,0,1667.22,Credit Card,No
4430-YHXGG,25.45,84.2,240.08,0.0,0,155.88,Credit Card,Yes
6888-SBYAI,50.7,50.7,88.75,0.0,0,38.05,Credit Card,Yes
7395-XWZOY,55.0,1165.55,1165.55,0.0,0,0.0,Credit Card,Yes
7169-YWAMK,68.4,4855.35,6004.47,0.0,0,1149.12,Bank Withdrawal,No
6859-RKMZJ,55.05,608.15,1094.35,0.0,0,486.2,Bank Withdrawal,Yes
2729-VNVAP,19.8,641.35,1054.18,0.0,0,412.83,Credit Card,No
2049-BAFNW,35.9,35.9,35.9,0.0,0,0.0,Credit Card,No
3842-QTGDL,80.75,1321.3,2057.3,0.0,0,736.0,Bank Withdrawal,No
7163-OCEQI,78.65,1663.75,2459.05,0.0,0,795.3,Credit Card,Yes
9782-LGXMC,61.75,3024.15,4753.36,0.0,0,1729.21,Bank Withdrawal,No
5975-BAICR,63.7,2188.5,3896.7,0.0,0,1708.2,Credit Card,Yes
4673-KKSLS,87.6,2724.25,4062.77,0.0,70,1268.52,Bank Withdrawal,No
4853-OITSN,89.15,413.25,491.95,0.0,0,78.7,Bank Withdrawal,Yes
9800-OUIGR,20.0,1374.2,1890.98,0.0,0,516.78,Credit Card,No
2324-EFHVG,104.4,6692.65,9625.13,0.0,0,2932.48,Bank Withdrawal,Yes
7094-MSZAO,20.05,218.5,356.8,0.0,0,138.3,Credit Card,Yes
6907-CQGPN,34.3,1004.75,1004.75,0.0,0,0.0,Bank Withdrawal,No
0780-XNZFN,20.65,1125.6,1221.93,0.0,0,96.33,Bank Withdrawal,No
0239-OXEXL,84.25,3847.6,5938.02,0.0,100,1990.42,Credit Card,No
2675-IJRGJ,19.65,978.0,2206.01,0.0,0,1228.01,Bank Withdrawal,No
7049-GKVZY,79.85,1387.35,1603.08,0.0,0,215.73,Credit Card,No
8577-QSOCG,20.2,746.05,1765.97,0.0,0,1019.92,Credit Card,Yes
3721-CNZHX,19.8,304.6,387.7,0.0,0,83.1,Credit Card,No
0212-ISBBF,50.35,1098.85,1098.85,0.0,0,0.0,Bank Withdrawal,Yes
3585-YNADK,74.6,4368.95,4746.86,0.0,0,377.91,Bank Withdrawal,No
1099-GODLO,20.35,20.35,50.44,0.0,0,30.09,Credit Card,No
6828-HMKWP,21.05,262.05,858.45,0.0,0,596.4,Bank Withdrawal,No
1472-TNCWL,94.7,3512.5,4279.3,0.0,0,766.8,Bank Withdrawal,Yes
2080-GKCWQ,74.95,151.75,159.27,0.0,0,7.52,Bank Withdrawal,No
2193-SFWQW,111.95,8033.1,9766.86,0.0,0,1733.76,Bank Withdrawal,No
5656-JAMLX,19.85,1253.65,2132.19,0.0,0,878.54,Bank Withdrawal,No
3462-BJQQA,89.75,552.65,819.17,0.0,60,206.52,Bank Withdrawal,Yes
0442-TDYUO,20.05,1036.0,2622.88,0.0,0,1586.88,Credit Card,Yes
6733-LRIZX,108.95,4025.5,4727.95,0.0,0,702.45,Bank Withdrawal,Yes
9503-XJUME,19.65,928.4,2106.2,0.0,0,1177.8,Credit Card,No
4367-NHWMM,24.9,24.9,24.9,0.0,0,0.0,Credit Card,Yes
